,sep,sep2,dT,peak,mult,bl1,bl2
334, 46_203, 46_203, 0.0, 12127.9726, 36, 199.295793567, 199.295793567
335, 20_222, 20_222, 0.0, 12127.9726, 9, 219.162162184, 219.162162184
336, 0_85, 0_85, 0.0, 12127.9726, 1764, 130.858142022, 130.858142022
337, 0_84, 0_84, 0.0, 12127.9726, 1089, 115.883907425, 115.883907425
338, 91_234, 91_234, 0.0, 12127.9726, 81, 148.17381685, 148.17381685
339, 16_20, 16_20, 0.0, 12127.9726, 324, 65.8350463912, 65.8350463912
340, 17_91, 17_91, 0.0, 12127.9726, 36, 172.955061601, 172.955061601
341, 96_102, 96_102, 0.0, 12127.9726, 1521, 88.0046210908, 88.0046210908
342, 10_126, 10_126, 0.0, 12127.9726, 121, 221.098831596, 221.098831596
343, 6_162, 6_162, 0.0, 12127.9726, 100, 184.869287155, 184.869287155
344, 19_91, 19_91, 0.0, 12127.9726, 1, 199.295793567, 199.295793567
345, 10_172, 10_172, 0.0, 12127.9726, 441, 180.198150194, 180.198150194
346, 0_10, 0_10, 0.0, 12127.9726, 41616, 14.6, 14.6
347, 0_11, 0_11, 0.0, 12127.9726, 43681, 14.6, 14.6
348, 0_12, 0_12, 0.0, 12127.9726, 32400, 25.2879417905, 25.2879417905
349, 0_13, 0_13, 0.0, 12127.9726, 23409, 38.6279691415, 38.6279691415
350, 33_100, 33_100, 0.0, 12127.9726, 576, 109.581081092, 109.581081092
351, 0_15, 0_15, 0.0, 12127.9726, 11025, 66.9056051464, 66.9056051464
352, 0_16, 0_16, 0.0, 12127.9726, 7056, 81.2893596973, 81.2893596973
353, 5_178, 5_178, 0.0, 12127.9726, 225, 182.54866018, 182.54866018
354, 91_137, 91_137, 0.0, 12127.9726, 64, 162.578719395, 162.578719395
355, 97_120, 97_120, 0.0, 12127.9726, 900, 80.4105299904, 80.4105299904
356, 0_197, 0_197, 0.0, 12127.9726, 1156, 174.183160304, 174.183160304
357, 43_97, 43_97, 0.0, 12127.9726, 2916, 118.010395022, 118.010395022
358, 102_119, 102_119, 0.0, 12127.9726, 81, 22.3018683821, 22.3018683821
359, 60_99, 60_99, 0.0, 12127.9726, 729, 99.3801455691, 99.3801455691
360, 43_94, 43_94, 0.0, 12127.9726, 2304, 157.472579624, 157.472579624
361, 43_93, 43_93, 0.0, 12127.9726, 1681, 171.096386091, 171.096386091
362, 43_92, 43_92, 0.0, 12127.9726, 1089, 184.869287155, 184.869287155
363, 20_202, 20_202, 0.0, 12127.9726, 100, 162.797092521, 162.797092521
364, 85_119, 85_119, 0.0, 12127.9726, 289, 36.742527585, 36.742527585
365, 91_104, 91_104, 0.0, 12127.9726, 625, 189.987087281, 189.987087281
366, 12_91, 12_91, 0.0, 12127.9726, 1089, 113.404820591, 113.404820591
367, 43_99, 43_99, 0.0, 12127.9726, 2916, 93.864867407, 93.864867407
368, 43_98, 43_98, 0.0, 12127.9726, 2916, 105.619000816, 105.619000816
369, 20_167, 20_167, 0.0, 12127.9726, 441, 169.2172962, 169.2172962
370, 33_74, 33_74, 0.0, 12127.9726, 100, 198.22334205, 198.22334205
371, 7_20, 7_20, 0.0, 12127.9726, 324, 44.6037367642, 44.6037367642
372, 6_20, 6_20, 0.0, 12127.9726, 484, 59.0051975112, 59.0051975112
373, 3_31, 3_31, 0.0, 12127.9726, 1089, 97.2115905298, 97.2115905298
374, 60_96, 60_96, 0.0, 12127.9726, 576, 59.0051975112, 59.0051975112
375, 1_46, 1_46, 0.0, 12127.9726, 6241, 66.9056051464, 66.9056051464
376, 4_102, 4_102, 0.0, 12127.9726, 441, 94.9935436403, 94.9935436403
377, 60_98, 60_98, 0.0, 12127.9726, 729, 85.5481930454, 85.5481930454
378, 6_21, 6_21, 0.0, 12127.9726, 1936, 105.282097244, 105.282097244
379, 60_94, 60_94, 0.0, 12127.9726, 289, 36.742527585, 36.742527585
380, 60_95, 60_95, 0.0, 12127.9726, 441, 46.9324337035, 46.9324337035
381, 60_97, 60_97, 0.0, 12127.9726, 676, 72.0200897898, 72.0200897898
382, 3_178, 3_178, 0.0, 12127.9726, 625, 169.2172962, 169.2172962
383, 2_207, 2_207, 0.0, 12127.9726, 441, 184.869287155, 184.869287155
384, 60_91, 60_91, 0.0, 12127.9726, 361, 36.742527585, 36.742527585
385, 60_92, 60_92, 0.0, 12127.9726, 400, 30.3923235922, 30.3923235922
386, 60_93, 60_93, 0.0, 12127.9726, 361, 30.3923235922, 30.3923235922
387, 75_203, 75_203, 0.0, 12127.9726, 4, 198.22334205, 198.22334205
388, 3_173, 3_173, 0.0, 12127.9726, 225, 160.821059981, 160.821059981
389, 0_227, 0_227, 0.0, 12127.9726, 81, 219.162162184, 219.162162184
390, 2_10, 2_10, 0.0, 12127.9726, 21904, 38.6279691415, 38.6279691415
391, 91_230, 91_230, 0.0, 12127.9726, 4, 228.059290536, 228.059290536
392, 10_96, 10_96, 0.0, 12127.9726, 2500, 83.0191142649, 83.0191142649
393, 0_230, 0_230, 0.0, 12127.9726, 9, 242.699842055, 242.699842055
394, 10_93, 10_93, 0.0, 12127.9726, 2809, 83.0191142649, 83.0191142649
395, 10_92, 10_92, 0.0, 12127.9726, 2500, 88.0046210908, 88.0046210908
396, 10_91, 10_91, 0.0, 12127.9726, 2025, 94.9935436403, 94.9935436403
397, 75_137, 75_137, 0.0, 12127.9726, 256, 151.961617961, 151.961617961
398, 10_97, 10_97, 0.0, 12127.9726, 2025, 88.0046210908, 88.0046210908
399, 10_95, 10_95, 0.0, 12127.9726, 2809, 80.4105299904, 80.4105299904
400, 58_91, 58_91, 0.0, 12127.9726, 169, 216.716989028, 216.716989028
401, 10_94, 10_94, 0.0, 12127.9726, 2916, 80.4105299904, 80.4105299904
402, 9_204, 9_204, 0.0, 12127.9726, 16, 160.821059981, 160.821059981
403, 18_91, 18_91, 0.0, 12127.9726, 9, 186.018744575, 186.018744575
404, 9_207, 9_207, 0.0, 12127.9726, 1, 228.215015574, 228.215015574
405, 91_136, 91_136, 0.0, 12127.9726, 256, 148.17381685, 148.17381685
406, 5_173, 5_173, 0.0, 12127.9726, 225, 146.97011034, 146.97011034
407, 0_90, 0_90, 0.0, 12127.9726, 484, 196.060840897, 196.060840897
408, 4_173, 4_173, 0.0, 12127.9726, 225, 153.357925564, 153.357925564
409, 10_98, 10_98, 0.0, 12127.9726, 1521, 94.9935436403, 94.9935436403
410, 10_99, 10_99, 0.0, 12127.9726, 1225, 103.581143715, 103.581143715
411, 20_68, 20_68, 0.0, 12127.9726, 841, 85.5481930454, 85.5481930454
412, 20_69, 20_69, 0.0, 12127.9726, 1024, 74.9213810159, 74.9213810159
413, 20_162, 20_162, 0.0, 12127.9726, 36, 221.098831596, 221.098831596
414, 60_119, 60_119, 0.0, 12127.9726, 324, 137.993816287, 137.993816287
415, 0_201, 0_201, 0.0, 12127.9726, 324, 197.145056578, 197.145056578
416, 0_142, 0_142, 0.0, 12127.9726, 324, 206.647171123, 206.647171123
417, 33_217, 33_217, 0.0, 12127.9726, 36, 215.236552038, 215.236552038
418, 4_109, 4_109, 0.0, 12127.9726, 441, 151.961617961, 151.961617961
419, 5_189, 5_189, 0.0, 12127.9726, 100, 161.482424224, 161.482424224
420, 100_232, 100_232, 0.0, 12127.9726, 4, 131.4, 131.4
421, 0_207, 0_207, 0.0, 12127.9726, 729, 181.377212828, 181.377212828
422, 20_161, 20_161, 0.0, 12127.9726, 256, 124.742454682, 124.742454682
423, 4_193, 4_193, 0.0, 12127.9726, 324, 183.712637925, 183.712637925
424, 43_96, 43_96, 0.0, 12127.9726, 2916, 130.858142022, 130.858142022
425, 43_95, 43_95, 0.0, 12127.9726, 2916, 144.04017958, 144.04017958
426, 91_102, 91_102, 0.0, 12127.9726, 1764, 160.821059981, 160.821059981
427, 20_35, 20_35, 0.0, 12127.9726, 169, 141.803008901, 141.803008901
428, 91_219, 91_219, 0.0, 12127.9726, 1, 240.05052246, 240.05052246
429, 11_20, 11_20, 0.0, 12127.9726, 441, 138.764020313, 138.764020313
430, 3_91, 3_91, 0.0, 12127.9726, 784, 137.993816287, 137.993816287
431, 20_36, 20_36, 0.0, 12127.9726, 225, 127.558666242, 127.558666242
432, 20_37, 20_37, 0.0, 12127.9726, 289, 113.404820591, 113.404820591
433, 20_34, 20_34, 0.0, 12127.9726, 121, 156.113078675, 156.113078675
434, 20_33, 20_33, 0.0, 12127.9726, 100, 170.472324245, 170.472324245
435, 0_55, 0_55, 0.0, 12127.9726, 1521, 114.029645268, 114.029645268
436, 20_30, 20_30, 0.0, 12127.9726, 196, 33.7172557207, 33.7172557207
437, 91_218, 91_218, 0.0, 12127.9726, 9, 226.339243909, 226.339243909
438, 91_217, 91_217, 0.0, 12127.9726, 9, 216.060269369, 216.060269369
439, 91_216, 91_216, 0.0, 12127.9726, 36, 202.829682246, 202.829682246
440, 91_215, 91_215, 0.0, 12127.9726, 81, 189.8, 189.8
441, 91_214, 91_214, 0.0, 12127.9726, 144, 177.015592534, 177.015592534
442, 0_54, 0_54, 0.0, 12127.9726, 2601, 101.151767162, 101.151767162
443, 0_56, 0_56, 0.0, 12127.9726, 1764, 132.477067198, 132.477067198
444, 0_241, 0_241, 0.0, 12127.9726, 4, 248.771890159, 248.771890159
445, 20_136, 20_136, 0.0, 12127.9726, 1225, 124.171548002, 124.171548002
446, 20_138, 20_138, 0.0, 12127.9726, 289, 105.282097244, 105.282097244
447, 20_139, 20_139, 0.0, 12127.9726, 576, 102.2, 102.2
448, 20_132, 20_132, 0.0, 12127.9726, 1089, 160.156964673, 160.156964673
449, 20_133, 20_133, 0.0, 12127.9726, 1225, 149.842762032, 149.842762032
450, 10_20, 10_20, 0.0, 12127.9726, 441, 153.357925564, 153.357925564
451, 20_131, 20_131, 0.0, 12127.9726, 900, 171.096386091, 171.096386091
452, 20_137, 20_137, 0.0, 12127.9726, 1225, 118.010395022, 118.010395022
453, 0_57, 0_57, 0.0, 12127.9726, 1444, 146.243130893, 146.243130893
454, 20_134, 20_134, 0.0, 12127.9726, 1225, 140.291743639, 140.291743639
455, 20_135, 20_135, 0.0, 12127.9726, 1225, 131.670092782, 131.670092782
456, 0_53, 0_53, 0.0, 12127.9726, 4225, 88.8083329424, 88.8083329424
457, 0_52, 0_52, 0.0, 12127.9726, 6561, 77.2559382831, 77.2559382831
458, 0_51, 0_51, 0.0, 12127.9726, 9801, 66.9056051464, 66.9056051464
459, 0_50, 0_50, 0.0, 12127.9726, 14161, 58.4, 58.4
460, 91_213, 91_213, 0.0, 12127.9726, 225, 164.533643976, 164.533643976
461, 91_212, 91_212, 0.0, 12127.9726, 324, 152.42847503, 152.42847503
462, 20_38, 20_38, 0.0, 12127.9726, 361, 99.3801455691, 99.3801455691
463, 0_21, 0_21, 0.0, 12127.9726, 27889, 29.2, 29.2
464, 0_27, 0_27, 0.0, 12127.9726, 7225, 77.2559382831, 77.2559382831
465, 0_24, 0_24, 0.0, 12127.9726, 22801, 38.6279691415, 38.6279691415
466, 0_25, 0_25, 0.0, 12127.9726, 16129, 50.575883581, 50.575883581
467, 0_22, 0_22, 0.0, 12127.9726, 29929, 25.2879417905, 25.2879417905
468, 0_23, 0_23, 0.0, 12127.9726, 31329, 29.2, 29.2
469, 0_20, 0_20, 0.0, 12127.9726, 784, 146.243130893, 146.243130893
470, 0_229, 0_229, 0.0, 12127.9726, 25, 234.207543289, 234.207543289
471, 20_39, 20_39, 0.0, 12127.9726, 441, 85.5481930454, 85.5481930454
472, 0_28, 0_28, 0.0, 12127.9726, 4489, 91.1769707766, 91.1769707766
473, 0_29, 0_29, 0.0, 12127.9726, 2601, 105.282097244, 105.282097244
474, 0_148, 0_148, 0.0, 12127.9726, 3721, 130.858142022, 130.858142022
475, 0_149, 0_149, 0.0, 12127.9726, 3721, 132.477067198, 132.477067198
476, 4_220, 4_220, 0.0, 12127.9726, 121, 202.479068877, 202.479068877
477, 91_103, 91_103, 0.0, 12127.9726, 1089, 175.402660565, 175.402660565
478, 0_26, 0_26, 0.0, 12127.9726, 11025, 63.6399245757, 63.6399245757
479, 5_193, 5_193, 0.0, 12127.9726, 196, 189.987087281, 189.987087281
480, 0_191, 0_191, 0.0, 12127.9726, 49, 223.496070062, 223.496070062
481, 93_231, 93_231, 0.0, 12127.9726, 1, 211.238001632, 211.238001632
482, 46_144, 46_144, 0.0, 12127.9726, 9, 240.936865866, 240.936865866
483, 70_101, 70_101, 0.0, 12127.9726, 676, 44.6037367642, 44.6037367642
484, 70_100, 70_100, 0.0, 12127.9726, 1156, 55.2747078991, 55.2747078991
485, 91_210, 91_210, 0.0, 12127.9726, 576, 129.767638493, 129.767638493
486, 94_102, 94_102, 0.0, 12127.9726, 1764, 117.103771644, 117.103771644
487, 5_145, 5_145, 0.0, 12127.9726, 225, 170.472324245, 170.472324245
488, 91_211, 91_211, 0.0, 12127.9726, 441, 140.79730111, 140.79730111
489, 0_195, 0_195, 0.0, 12127.9726, 1444, 169.2172962, 169.2172962
490, 6_127, 6_127, 0.0, 12127.9726, 100, 176.6137405, 176.6137405
491, 6_120, 6_120, 0.0, 12127.9726, 289, 99.3801455691, 99.3801455691
492, 3_60, 3_60, 0.0, 12127.9726, 841, 102.2, 102.2
493, 5_220, 5_220, 0.0, 12127.9726, 81, 207.16228743, 207.16228743
494, 6_85, 6_85, 0.0, 12127.9726, 361, 74.9213810159, 74.9213810159
495, 89_91, 89_91, 0.0, 12127.9726, 81, 227.279064881, 227.279064881
496, 46_188, 46_188, 0.0, 12127.9726, 36, 186.018744575, 186.018744575
497, 60_90, 60_90, 0.0, 12127.9726, 9, 219.162162184, 219.162162184
498, 20_82, 20_82, 0.0, 12127.9726, 676, 110.549415798, 110.549415798
499, 0_108, 0_108, 0.0, 12127.9726, 324, 207.676126055, 207.676126055
500, 0_109, 0_109, 0.0, 12127.9726, 2401, 117.103771644, 117.103771644
501, 16_91, 16_91, 0.0, 12127.9726, 100, 160.156964673, 160.156964673
502, 2_91, 2_91, 0.0, 12127.9726, 1225, 127.558666242, 127.558666242
503, 20_84, 20_84, 0.0, 12127.9726, 1296, 89.2074735285, 89.2074735285
504, 20_83, 20_83, 0.0, 12127.9726, 961, 99.3801455691, 99.3801455691
505, 20_81, 20_81, 0.0, 12127.9726, 441, 122.442857421, 122.442857421
506, 7_189, 7_189, 0.0, 12127.9726, 49, 151.961617961, 151.961617961
507, 20_80, 20_80, 0.0, 12127.9726, 256, 134.869022883, 134.869022883
508, 20_195, 20_195, 0.0, 12127.9726, 81, 207.16228743, 207.16228743
509, 7_60, 7_60, 0.0, 12127.9726, 36, 152.42847503, 152.42847503
510, 10_230, 10_230, 0.0, 12127.9726, 9, 237.371635486, 237.371635486
511, 75_126, 75_126, 0.0, 12127.9726, 1, 241.819960577, 241.819960577
512, 101_232, 101_232, 0.0, 12127.9726, 1, 139.275123407, 139.275123407
513, 1_120, 1_120, 0.0, 12127.9726, 1156, 135.65696935, 135.65696935
514, 0_160, 0_160, 0.0, 12127.9726, 121, 219.64793041, 219.64793041
515, 8_232, 8_232, 0.0, 12127.9726, 4, 233.752033859, 233.752033859
516, 8_120, 8_120, 0.0, 12127.9726, 441, 97.2115905298, 97.2115905298
517, 0_232, 0_232, 0.0, 12127.9726, 100, 206.647171123, 206.647171123
518, 20_233, 20_233, 0.0, 12127.9726, 1, 233.752033859, 233.752033859
519, 8_85, 8_85, 0.0, 12127.9726, 529, 72.0200897898, 72.0200897898
520, 5_21, 5_21, 0.0, 12127.9726, 3249, 91.1769707766, 91.1769707766
521, 5_20, 5_20, 0.0, 12127.9726, 625, 73.48505517, 73.48505517
522, 88_91, 88_91, 0.0, 12127.9726, 225, 212.746265145, 212.746265145
523, 0_104, 0_104, 0.0, 12127.9726, 1296, 156.113078675, 156.113078675
524, 1_127, 1_127, 0.0, 12127.9726, 1764, 131.670092782, 131.670092782
525, 0_105, 0_105, 0.0, 12127.9726, 1089, 168.586278603, 168.586278603
526, 0_102, 0_102, 0.0, 12127.9726, 1521, 132.477067198, 132.477067198
527, 5_60, 5_60, 0.0, 12127.9726, 225, 126.439708953, 126.439708953
528, 0_100, 0_100, 0.0, 12127.9726, 1296, 118.010395022, 118.010395022
529, 0_101, 0_101, 0.0, 12127.9726, 841, 127.558666242, 127.558666242
530, 0_221, 0_221, 0.0, 12127.9726, 400, 194.42318106, 194.42318106
531, 33_45, 33_45, 0.0, 12127.9726, 100, 182.54866018, 182.54866018
532, 2_60, 2_60, 0.0, 12127.9726, 1296, 91.1769707766, 91.1769707766
533, 15_20, 15_20, 0.0, 12127.9726, 400, 80.4105299904, 80.4105299904
534, 21_137, 21_137, 0.0, 12127.9726, 256, 149.129786875, 149.129786875
535, 0_59, 0_59, 0.0, 12127.9726, 729, 174.183160304, 174.183160304
536, 75_172, 75_172, 0.0, 12127.9726, 49, 174.183160304, 174.183160304
537, 0_58, 0_58, 0.0, 12127.9726, 1089, 160.156964673, 160.156964673
538, 20_198, 20_198, 0.0, 12127.9726, 100, 182.54866018, 182.54866018
539, 60_155, 60_155, 0.0, 12127.9726, 81, 160.821059981, 160.821059981
540, 4_138, 4_138, 0.0, 12127.9726, 441, 124.171548002, 124.171548002
541, 7_10, 7_10, 0.0, 12127.9726, 2025, 110.227582755, 110.227582755
542, 59_60, 59_60, 0.0, 12127.9726, 9, 205.094059722, 205.094059722
543, 4_91, 4_91, 0.0, 12127.9726, 441, 149.129786875, 149.129786875
544, 98_207, 98_207, 0.0, 12127.9726, 144, 102.2, 102.2
545, 3_231, 3_231, 0.0, 12127.9726, 1, 219.162162184, 219.162162184
546, 5_138, 5_138, 0.0, 12127.9726, 289, 118.010395022, 118.010395022
547, 10_137, 10_137, 0.0, 12127.9726, 441, 151.961617961, 151.961617961
548, 8_231, 8_231, 0.0, 12127.9726, 1, 190.547246984, 190.547246984
549, 91_121, 91_121, 0.0, 12127.9726, 729, 182.54866018, 182.54866018
550, 91_140, 91_140, 0.0, 12127.9726, 225, 205.094059722, 205.094059722
551, 6_232, 6_232, 0.0, 12127.9726, 16, 221.580354123, 221.580354123
552, 91_141, 91_141, 0.0, 12127.9726, 100, 219.64793041, 219.64793041
553, 1_75, 1_75, 0.0, 12127.9726, 625, 95.7386024548, 95.7386024548
554, 1_70, 1_70, 0.0, 12127.9726, 1849, 118.010395022, 118.010395022
555, 32_75, 32_75, 0.0, 12127.9726, 1, 204.573735688, 204.573735688
556, 0_228, 0_228, 0.0, 12127.9726, 49, 226.339243909, 226.339243909
557, 20_242, 20_242, 0.0, 12127.9726, 1, 198.22334205, 198.22334205
558, 2_109, 2_109, 0.0, 12127.9726, 1225, 132.477067198, 132.477067198
559, 0_162, 0_162, 0.0, 12127.9726, 2025, 146.243130893, 146.243130893
560, 91_144, 91_144, 0.0, 12127.9726, 1, 263.340185565, 263.340185565
561, 9_43, 9_43, 0.0, 12127.9726, 169, 33.7172557207, 33.7172557207
562, 2_102, 2_102, 0.0, 12127.9726, 1156, 111.509341911, 111.509341911
563, 5_91, 5_91, 0.0, 12127.9726, 225, 160.821059981, 160.821059981
564, 92_189, 92_189, 0.0, 12127.9726, 100, 190.547246984, 190.547246984
565, 9_156, 9_156, 0.0, 12127.9726, 256, 122.442857421, 122.442857421
566, 6_207, 6_207, 0.0, 12127.9726, 81, 204.573735688, 204.573735688
567, 0_107, 0_107, 0.0, 12127.9726, 576, 194.42318106, 194.42318106
568, 0_209, 0_209, 0.0, 12127.9726, 841, 182.54866018, 182.54866018
569, 0_189, 0_189, 0.0, 12127.9726, 100, 202.479068877, 202.479068877
570, 4_56, 4_56, 0.0, 12127.9726, 1089, 80.4105299904, 80.4105299904
571, 8_56, 8_56, 0.0, 12127.9726, 256, 46.9324337035, 46.9324337035
572, 46_119, 46_119, 0.0, 12127.9726, 256, 135.65696935, 135.65696935
573, 93_120, 93_120, 0.0, 12127.9726, 1225, 138.764020313, 138.764020313
574, 7_109, 7_109, 0.0, 12127.9726, 36, 186.018744575, 186.018744575
575, 0_188, 0_188, 0.0, 12127.9726, 225, 199.295793567, 199.295793567
576, 46_172, 46_172, 0.0, 12127.9726, 49, 172.955061601, 172.955061601
577, 91_200, 91_200, 0.0, 12127.9726, 256, 164.533643976, 164.533643976
578, 0_187, 0_187, 0.0, 12127.9726, 400, 190.547246984, 190.547246984
579, 0_184, 0_184, 0.0, 12127.9726, 1225, 169.2172962, 169.2172962
580, 0_185, 0_185, 0.0, 12127.9726, 900, 175.402660565, 175.402660565
581, 0_182, 0_182, 0.0, 12127.9726, 1936, 160.156964673, 160.156964673
582, 0_183, 0_183, 0.0, 12127.9726, 1600, 164.101228921, 164.101228921
583, 0_180, 0_180, 0.0, 12127.9726, 2116, 156.113078675, 156.113078675
584, 31_137, 31_137, 0.0, 12127.9726, 1089, 103.581143715, 103.581143715
585, 20_226, 20_226, 0.0, 12127.9726, 9, 194.42318106, 194.42318106
586, 8_20, 8_20, 0.0, 12127.9726, 169, 30.3923235922, 30.3923235922
587, 91_122, 91_122, 0.0, 12127.9726, 400, 197.145056578, 197.145056578
588, 91_125, 91_125, 0.0, 12127.9726, 25, 240.936865866, 240.936865866
589, 91_124, 91_124, 0.0, 12127.9726, 81, 226.339243909, 226.339243909
590, 91_126, 91_126, 0.0, 12127.9726, 4, 255.53475954, 255.53475954
591, 20_121, 20_121, 0.0, 12127.9726, 1024, 91.1769707766, 91.1769707766
592, 33_119, 33_119, 0.0, 12127.9726, 256, 134.869022883, 134.869022883
593, 1_189, 1_189, 0.0, 12127.9726, 100, 192.771609251, 192.771609251
594, 20_62, 20_62, 0.0, 12127.9726, 36, 162.797092521, 162.797092521
595, 6_178, 6_178, 0.0, 12127.9726, 100, 190.547246984, 190.547246984
596, 0_235, 0_235, 0.0, 12127.9726, 64, 212.746265145, 212.746265145
597, 14_91, 14_91, 0.0, 12127.9726, 441, 135.65696935, 135.65696935
598, 56_91, 56_91, 0.0, 12127.9726, 900, 188.296609989, 188.296609989
599, 6_173, 6_173, 0.0, 12127.9726, 121, 141.803008901, 141.803008901
600, 1_218, 1_218, 0.0, 12127.9726, 9, 221.580354123, 221.580354123
601, 3_220, 3_220, 0.0, 12127.9726, 169, 198.760291138, 198.760291138
602, 7_102, 7_102, 0.0, 12127.9726, 441, 84.2931393017, 84.2931393017
603, 2_162, 2_162, 0.0, 12127.9726, 1089, 154.74163413, 154.74163413
604, 5_33, 5_33, 0.0, 12127.9726, 1681, 102.2, 102.2
605, 2_56, 2_56, 0.0, 12127.9726, 1600, 105.619000816, 105.619000816
606, 33_242, 33_242, 0.0, 12127.9726, 1, 243.138588738, 243.138588738
607, 92_156, 92_156, 0.0, 12127.9726, 441, 170.472324245, 170.472324245
608, 7_220, 7_220, 0.0, 12127.9726, 25, 219.162162184, 219.162162184
609, 7_70, 7_70, 0.0, 12127.9726, 324, 60.7846471844, 60.7846471844
610, 21_155, 21_155, 0.0, 12127.9726, 225, 162.797092521, 162.797092521
611, 7_75, 7_75, 0.0, 12127.9726, 9, 164.533643976, 164.533643976
612, 31_92, 31_92, 0.0, 12127.9726, 676, 196.060840897, 196.060840897
613, 91_241, 91_241, 0.0, 12127.9726, 4, 227.591476115, 227.591476115
614, 6_56, 6_56, 0.0, 12127.9726, 484, 59.0051975112, 59.0051975112
615, 101_220, 101_220, 0.0, 12127.9726, 4, 133.811210293, 133.811210293
616, 4_204, 4_204, 0.0, 12127.9726, 36, 182.54866018, 182.54866018
617, 0_239, 0_239, 0.0, 12127.9726, 16, 233.752033859, 233.752033859
618, 95_102, 95_102, 0.0, 12127.9726, 1764, 102.547029861, 102.547029861
619, 9_145, 9_145, 0.0, 12127.9726, 1, 212.746265145, 212.746265145
620, 6_204, 6_204, 0.0, 12127.9726, 36, 170.472324245, 170.472324245
621, 32_33, 32_33, 0.0, 12127.9726, 100, 176.009242182, 176.009242182
622, 8_138, 8_138, 0.0, 12127.9726, 289, 109.581081092, 109.581081092
623, 0_118, 0_118, 0.0, 12127.9726, 1225, 132.477067198, 132.477067198
624, 0_119, 0_119, 0.0, 12127.9726, 784, 141.803008901, 141.803008901
625, 33_188, 33_188, 0.0, 12127.9726, 100, 187.729734814, 187.729734814
626, 0_112, 0_112, 0.0, 12127.9726, 3721, 105.619000816, 105.619000816
627, 0_113, 0_113, 0.0, 12127.9726, 3721, 105.619000816, 105.619000816
628, 0_110, 0_110, 0.0, 12127.9726, 3025, 111.509341911, 111.509341911
629, 0_111, 0_111, 0.0, 12127.9726, 3481, 107.618276019, 107.618276019
630, 0_116, 0_116, 0.0, 12127.9726, 2401, 117.103771644, 117.103771644
631, 0_117, 0_117, 0.0, 12127.9726, 1764, 124.171548002, 124.171548002
632, 0_114, 0_114, 0.0, 12127.9726, 3481, 107.618276019, 107.618276019
633, 0_115, 0_115, 0.0, 12127.9726, 3025, 111.509341911, 111.509341911
634, 91_242, 91_242, 0.0, 12127.9726, 1, 240.346333444, 240.346333444
635, 46_126, 46_126, 0.0, 12127.9726, 25, 231.00011544, 231.00011544
636, 5_31, 5_31, 0.0, 12127.9726, 784, 68.9969081433, 68.9969081433
637, 8_21, 8_21, 0.0, 12127.9726, 324, 133.811210293, 133.811210293
638, 3_138, 3_138, 0.0, 12127.9726, 784, 131.670092782, 131.670092782
639, 3_120, 3_120, 0.0, 12127.9726, 784, 117.103771644, 117.103771644
640, 56_99, 56_99, 0.0, 12127.9726, 2304, 80.4105299904, 80.4105299904
641, 56_97, 56_97, 0.0, 12127.9726, 2916, 105.619000816, 105.619000816
642, 56_96, 56_96, 0.0, 12127.9726, 2916, 118.910106103, 118.910106103
643, 0_151, 0_151, 0.0, 12127.9726, 3025, 140.291743639, 140.291743639
644, 20_92, 20_92, 0.0, 12127.9726, 324, 207.676126055, 207.676126055
645, 56_93, 56_93, 0.0, 12127.9726, 2209, 160.156964673, 160.156964673
646, 56_92, 56_92, 0.0, 12127.9726, 1521, 174.183160304, 174.183160304
647, 56_98, 56_98, 0.0, 12127.9726, 2916, 92.7224532319, 92.7224532319
648, 56_95, 56_95, 0.0, 12127.9726, 2916, 132.477067198, 132.477067198
649, 21_188, 21_188, 0.0, 12127.9726, 225, 190.547246984, 190.547246984
650, 100_207, 100_207, 0.0, 12127.9726, 36, 119.506150469, 119.506150469
651, 91_120, 91_120, 0.0, 12127.9726, 1225, 167.95289022, 167.95289022
652, 33_203, 33_203, 0.0, 12127.9726, 100, 201.423566976, 201.423566976
653, 7_91, 7_91, 0.0, 12127.9726, 36, 185.444906464, 185.444906464
654, 75_155, 75_155, 0.0, 12127.9726, 121, 162.797092521, 162.797092521
655, 56_94, 56_94, 0.0, 12127.9726, 2916, 146.243130893, 146.243130893
656, 9_102, 9_102, 0.0, 12127.9726, 961, 89.2074735285, 89.2074735285
657, 20_218, 20_218, 0.0, 12127.9726, 4, 164.533643976, 164.533643976
658, 0_210, 0_210, 0.0, 12127.9726, 729, 184.869287155, 184.869287155
659, 20_145, 20_145, 0.0, 12127.9726, 49, 219.64793041, 219.64793041
660, 20_144, 20_144, 0.0, 12127.9726, 841, 116.8, 116.8
661, 0_213, 0_213, 0.0, 12127.9726, 324, 198.22334205, 198.22334205
662, 21_119, 21_119, 0.0, 12127.9726, 324, 135.65696935, 135.65696935
663, 3_162, 3_162, 0.0, 12127.9726, 729, 160.821059981, 160.821059981
664, 5_109, 5_109, 0.0, 12127.9726, 225, 162.797092521, 162.797092521
665, 6_10, 6_10, 0.0, 12127.9726, 3600, 95.7386024548, 95.7386024548
666, 85_101, 85_101, 0.0, 12127.9726, 324, 30.3923235922, 30.3923235922
667, 91_142, 91_142, 0.0, 12127.9726, 36, 234.207543289, 234.207543289
668, 7_31, 7_31, 0.0, 12127.9726, 361, 42.1465696508, 42.1465696508
