,sep,sep2,dT,peak,mult,bl1,bl2
351, 0_4, 5_20, -0.0180000029504, 337.734961214, 3175, 58.4, 73.48505517
264, 1_46, 0_60, 0.0180000029504, 1625.81830678, 5372, 66.9056051464, 73.0
207, 21_95, 7_120, -0.0190000031143, 214.118594502, 792, 68.9969081433, 97.2115905298
441, 85_101, 75_91, 0.00200000032783, 4773.20460775, 180, 30.3923235922, 22.3018683821
352, 0_63, 33_95, 0.0240000039339, 784.74102561, 3026, 63.6399245757, 59.0051975112
265, 21_96, 5_85, 0.0080000013113, 5387.41867813, 800, 73.48505517, 80.4105299904
208, 0_35, 46_93, -0.0080000013113, 5280.84323205, 4176, 38.6279691415, 42.1465696508
442, 0_147, 0_195, 0.034000005573, 62.2451525815, 2242, 130.858142022, 169.2172962
353, 0_38, 4_70, 0.02300000377, 164.249801764, 3193, 63.6399245757, 83.0191142649
266, 0_77, 10_96, 0.0, 134.934340929, 2850, 77.2559382831, 83.0191142649
209, 21_92, 10_92, 0.0, 852.22035962, 2200, 73.48505517, 88.0046210908
443, 0_50, 0_52, 0.0, 251.31939516, 9639, 58.4, 77.2559382831
354, 1_46, 56_100, -0.012000001967, 6156.98671233, 3239, 66.9056051464, 68.9969081433
267, 3_10, 70_100, 0.02300000377, 60.142210482, 4182, 52.6410486218, 55.2747078991
210, 21_93, 0_61, -0.011000001803, 6220.02323396, 3542, 68.9969081433, 66.9056051464
444, 3_70, 1_70, 0.0, 251.31939516, 1548, 93.864867407, 118.010395022
355, 43_101, 70_100, 0.0, 275.525224078, 1326, 73.48505517, 55.2747078991
268, 0_79, 10_94, -0.0350000057369, 276.73639085, 3618, 77.2559382831, 80.4105299904
211, 0_46, 33_92, 0.011000001803, 5969.91345843, 3663, 58.4, 59.0051975112
445, 0_39, 0_54, 0.0, 118.003110472, 4284, 75.8638253715, 101.151767162
356, 5_56, 0_27, 0.00100000016391, 65.4757593821, 2380, 68.9969081433, 77.2559382831
269, 0_35, 60_93, 0.00100000016391, 5178.56878771, 2736, 38.6279691415, 30.3923235922
518, 0_37, 46_96, 0.00300000049174, 4839.17535321, 3224, 52.6410486218, 60.7846471844
446, 4_70, 0_53, 0.0250000040978, 1270.90395457, 2015, 83.0191142649, 88.8083329424
357, 3_43, 0_26, 0.0130000021309, 74.083042121, 3780, 93.864867407, 63.6399245757
270, 0_34, 33_93, -0.0260000042617, 79.2361575173, 5282, 38.6279691415, 55.2747078991
519, 0_35, 60_94, 0.0220000036061, 449.10906644, 2448, 38.6279691415, 36.742527585
447, 0_78, 21_96, -0.012000001967, 21.6944788043, 2520, 75.8638253715, 73.48505517
358, 20_126, 0_96, 0.0, 132.396140905, 2773, 102.2, 93.864867407
271, 0_46, 21_91, 0.0, 159.440650483, 3960, 58.4, 80.4105299904
272, 0_71, 0_71, 0.0, 12127.9726, 1600, 144.04017958, 144.04017958
273, 7_193, 7_193, 0.0, 12127.9726, 36, 205.094059722, 205.094059722
274, 100_102, 100_102, 0.0, 12127.9726, 289, 30.3923235922, 30.3923235922
275, 0_188, 0_188, 0.0, 12127.9726, 225, 199.295793567, 199.295793567
276, 0_81, 0_81, 0.0, 12127.9726, 4761, 87.6, 87.6
277, 21_155, 21_155, 0.0, 12127.9726, 225, 162.797092521, 162.797092521
278, 20_223, 20_223, 0.0, 12127.9726, 9, 211.741949867, 211.741949867
279, 21_92, 21_92, 0.0, 12127.9726, 1936, 73.48505517, 73.48505517
520, 33_97, 0_51, -0.00400000065565, 4934.12378315, 2970, 74.9213810159, 66.9056051464
448, 20_122, 20_159, 0.0, 30.7472072878, 780, 88.8083329424, 115.883907425
359, 0_33, 70_119, 0.00400000065565, 5292.68917407, 3168, 43.8, 51.2735149305
280, 1_33, 70_119, 0.0240000039339, 686.483465468, 2616, 52.6410486218, 51.2735149305
521, 1_33, 20_55, -0.00300000049174, 4846.19141932, 2943, 52.6410486218, 60.7846471844
449, 0_41, 95_102, 0.02300000377, 89.5504604708, 2184, 102.2, 102.547029861
360, 0_48, 46_93, 0.0, 5173.11079514, 3277, 50.575883581, 42.1465696508
281, 0_7, 93_120, -0.0100000016391, 165.520328451, 2135, 102.2, 138.764020313
522, 20_42, 1_21, 0.00200000032783, 4779.62741006, 2961, 46.9324337035, 38.6279691415
450, 5_70, 0_64, -0.0370000060648, 181.833722476, 2300, 73.48505517, 66.9056051464
361, 0_37, 46_95, -0.0100000016391, 5692.58208411, 2976, 52.6410486218, 51.2735149305
282, 70_98, 20_82, 0.0, 68.879543178, 1222, 80.4105299904, 110.549415798
523, 0_48, 9_56, -0.00900000147521, 5489.21951239, 2147, 50.575883581, 46.9324337035
451, 85_99, 3_33, 0.00100000016391, 159.827318194, 2277, 55.2747078991, 75.8638253715
362, 0_23, 8_31, 0.00700000114739, 5070.28390946, 2301, 29.2, 30.3923235922
283, 21_92, 0_61, 0.0080000013113, 5417.46060178, 3388, 73.48505517, 66.9056051464
524, 0_26, 60_96, -0.0100000016391, 5569.13320242, 2520, 63.6399245757, 59.0051975112
525, 0_196, 0_196, 0.0, 12127.9726, 1369, 171.096386091, 171.096386091
526, 2_120, 2_120, 0.0, 12127.9726, 1156, 125.876500322, 125.876500322
527, 99_102, 99_102, 0.0, 12127.9726, 576, 44.6037367642, 44.6037367642
528, 0_130, 0_130, 0.0, 12127.9726, 3721, 118.010395022, 118.010395022
529, 5_145, 5_145, 0.0, 12127.9726, 225, 170.472324245, 170.472324245
530, 2_33, 2_33, 0.0, 12127.9726, 7744, 63.6399245757, 63.6399245757
531, 0_109, 0_109, 0.0, 12127.9726, 2401, 117.103771644, 117.103771644
532, 33_95, 33_95, 0.0, 12127.9726, 1156, 59.0051975112, 59.0051975112
533, 43_92, 43_92, 0.0, 12127.9726, 1089, 184.869287155, 184.869287155
534, 0_49, 0_49, 0.0, 12127.9726, 13689, 52.6410486218, 52.6410486218
535, 0_30, 0_30, 0.0, 12127.9726, 1369, 119.506150469, 119.506150469
536, 0_63, 0_63, 0.0, 12127.9726, 7921, 63.6399245757, 63.6399245757
537, 20_65, 20_65, 0.0, 12127.9726, 289, 122.442857421, 122.442857421
538, 92_189, 92_189, 0.0, 12127.9726, 100, 190.547246984, 190.547246984
452, 0_5, 97_120, -0.00500000081956, 5004.22929535, 3090, 73.0, 80.4105299904
363, 0_38, 0_26, 0.0200000032783, 1696.51438913, 10815, 63.6399245757, 63.6399245757
284, 1_21, 70_101, 0.00500000081956, 5419.21685581, 3666, 38.6279691415, 44.6037367642
539, 1_33, 20_54, 0.0140000022948, 138.305782239, 2834, 52.6410486218, 72.0200897898
453, 7_31, 60_96, 0.00300000049174, 320.07755538, 456, 42.1465696508, 59.0051975112
364, 6_43, 0_37, -0.0100000016391, 5661.45605761, 2976, 55.2747078991, 52.6410486218
285, 20_124, 0_97, 0.00900000147521, 5965.12761152, 2585, 91.1769707766, 97.2115905298
540, 1_21, 60_91, 0.0080000013113, 5242.35013094, 2679, 38.6279691415, 36.742527585
454, 3_70, 0_67, -0.012000001967, 6838.77209219, 2196, 93.864867407, 91.1769707766
365, 4_56, 0_53, 0.00200000032783, 4781.54781268, 2145, 80.4105299904, 88.8083329424
286, 1_20, 91_155, 0.0, 17.7135985706, 196, 131.670092782, 172.131461389
541, 0_65, 0_66, 0.0200000032783, 1545.59065981, 7068, 73.0, 81.2893596973
455, 0_25, 0_13, 0.00700000114739, 967.498173602, 19431, 50.575883581, 38.6279691415
456, 0_136, 0_136, 0.0, 12127.9726, 1225, 146.97011034, 146.97011034
457, 70_92, 70_92, 0.0, 12127.9726, 1936, 164.101228921, 164.101228921
458, 8_33, 8_33, 0.0, 12127.9726, 64, 143.793323906, 143.793323906
459, 1_120, 1_120, 0.0, 12127.9726, 1156, 135.65696935, 135.65696935
460, 32_33, 32_33, 0.0, 12127.9726, 100, 176.009242182, 176.009242182
461, 20_114, 20_114, 0.0, 12127.9726, 1521, 157.472579624, 157.472579624
462, 12_20, 12_20, 0.0, 12127.9726, 441, 124.171548002, 124.171548002
463, 20_110, 20_110, 0.0, 12127.9726, 289, 206.647171123, 206.647171123
464, 93_120, 93_120, 0.0, 12127.9726, 1225, 138.764020313, 138.764020313
465, 91_138, 91_138, 0.0, 12127.9726, 784, 176.009242182, 176.009242182
466, 46_100, 46_100, 0.0, 12127.9726, 576, 110.549415798, 110.549415798
467, 20_131, 20_131, 0.0, 12127.9726, 900, 171.096386091, 171.096386091
468, 0_53, 0_53, 0.0, 12127.9726, 4225, 88.8083329424, 88.8083329424
469, 20_242, 20_242, 0.0, 12127.9726, 1, 198.22334205, 198.22334205
470, 8_173, 8_173, 0.0, 12127.9726, 81, 135.65696935, 135.65696935
471, 21_94, 21_94, 0.0, 12127.9726, 2116, 67.4345114413, 67.4345114413
472, 2_145, 2_145, 0.0, 12127.9726, 1225, 146.243130893, 146.243130893
473, 9_193, 9_193, 0.0, 12127.9726, 1, 223.018683821, 223.018683821
474, 10_98, 10_98, 0.0, 12127.9726, 1521, 94.9935436403, 94.9935436403
475, 10_20, 10_20, 0.0, 12127.9726, 441, 153.357925564, 153.357925564
476, 0_189, 0_189, 0.0, 12127.9726, 100, 202.479068877, 202.479068877
477, 75_155, 75_155, 0.0, 12127.9726, 121, 162.797092521, 162.797092521
478, 94_120, 94_120, 0.0, 12127.9726, 1225, 124.171548002, 124.171548002
479, 20_134, 20_134, 0.0, 12127.9726, 1225, 140.291743639, 140.291743639
480, 20_135, 20_135, 0.0, 12127.9726, 1225, 131.670092782, 131.670092782
366, 0_36, 46_95, 0.00500000081956, 4945.44780541, 3528, 43.8, 51.2735149305
287, 85_100, 1_21, 0.0080000013113, 5217.95321546, 3666, 42.1465696508, 38.6279691415
542, 2_70, 0_56, 0.0, 65.5776043381, 1680, 105.619000816, 132.477067198
481, 4_31, 0_29, -0.00200000032783, 160.087667516, 1581, 83.0191142649, 105.282097244
367, 0_20, 94_102, 0.00100000016391, 77.4163490616, 1176, 146.243130893, 117.103771644
288, 0_37, 0_51, -0.00300000049174, 901.593384273, 12276, 52.6410486218, 66.9056051464
543, 20_55, 56_119, 0.00200000032783, 161.273987415, 810, 60.7846471844, 65.8350463912
482, 0_50, 46_96, 0.0250000040978, 817.218256096, 3094, 58.4, 60.7846471844
368, 1_33, 1_21, -0.00400000065565, 880.378072639, 15369, 52.6410486218, 38.6279691415
289, 56_98, 3_21, 0.0, 65.3566243197, 5130, 92.7224532319, 63.6399245757
544, 0_81, 4_102, -0.00500000081956, 5568.14035086, 1449, 87.6, 94.9935436403
483, 0_8, 94_102, 0.012000001967, 8065.26054786, 1848, 116.8, 117.103771644
369, 85_95, 20_36, -0.00100000016391, 327.900776465, 720, 111.509341911, 127.558666242
290, 5_31, 16_20, 0.0, 275.525224078, 504, 68.9969081433, 65.8350463912
545, 85_98, 4_33, 0.00100000016391, 160.531791637, 2028, 68.9969081433, 88.8083329424
484, 0_49, 7_70, -0.00200000032783, 5214.58339679, 2106, 52.6410486218, 60.7846471844
370, 0_40, 0_68, 0.0, 275.525224078, 3216, 88.8083329424, 102.2
291, 20_125, 0_65, -0.00100000016391, 275.715909848, 4464, 95.7386024548, 73.0
546, 0_39, 60_97, 0.0100000016391, 6348.39771523, 2184, 75.8638253715, 72.0200897898
485, 0_65, 0_81, -0.00100000016391, 877.46127155, 6417, 73.0, 87.6
371, 0_22, 60_93, 0.00500000081956, 4936.27137226, 3287, 25.2879417905, 30.3923235922
372, 0_99, 0_99, 0.0, 12127.9726, 1764, 109.581081092, 109.581081092
373, 33_97, 33_97, 0.0, 12127.9726, 900, 74.9213810159, 74.9213810159
374, 0_87, 0_87, 0.0, 12127.9726, 1369, 156.113078675, 156.113078675
375, 0_33, 0_33, 0.0, 12127.9726, 17424, 43.8, 43.8
376, 0_193, 0_193, 0.0, 12127.9726, 1156, 169.2172962, 169.2172962
377, 0_69, 0_69, 0.0, 12127.9726, 1369, 114.029645268, 114.029645268
378, 6_138, 6_138, 0.0, 12127.9726, 225, 113.404820591, 113.404820591
379, 33_91, 33_91, 0.0, 12127.9726, 1156, 65.8350463912, 65.8350463912
292, 91_135, 60_99, -0.0100000016391, 164.403972719, 648, 133.811210293, 99.3801455691
547, 0_46, 43_119, -0.0210000034422, 207.385387058, 3465, 58.4, 80.4105299904
486, 1_33, 85_99, -0.00200000032783, 160.066374393, 3597, 52.6410486218, 55.2747078991
380, 0_46, 33_93, 0.0, 147.823145864, 3762, 58.4, 55.2747078991
293, 0_39, 60_96, -0.00400000065565, 326.422918331, 2016, 75.8638253715, 59.0051975112
548, 0_65, 10_98, 0.0, 157.587662794, 3627, 73.0, 94.9935436403
487, 0_61, 8_85, 0.0240000039339, 935.049732172, 1771, 66.9056051464, 72.0200897898
381, 1_46, 33_92, 0.00100000016391, 147.896907624, 2923, 66.9056051464, 59.0051975112
294, 5_43, 0_53, 0.0, 157.587662794, 1885, 67.4345114413, 88.8083329424
549, 75_98, 1_20, 0.0170000027865, 80.5045808536, 812, 89.2074735285, 131.670092782
488, 6_56, 0_38, 0.0250000040978, 809.473566576, 2266, 59.0051975112, 63.6399245757
382, 0_199, 20_161, -0.0300000049174, 21.5826524916, 416, 183.712637925, 124.742454682
295, 0_26, 46_96, -0.00200000032783, 162.792452113, 2730, 63.6399245757, 60.7846471844
550, 21_91, 1_91, 0.0, 29.5809110661, 1680, 80.4105299904, 118.010395022
489, 0_65, 4_70, 0.0350000057369, 178.949445396, 2883, 73.0, 83.0191142649
383, 0_63, 10_94, -0.00100000016391, 160.866196618, 4806, 63.6399245757, 80.4105299904
296, 85_97, 20_38, -0.00100000016391, 329.730064033, 836, 83.0191142649, 99.3801455691
551, 0_113, 9_173, -0.0160000026226, 236.785448235, 671, 105.619000816, 134.869022883
490, 0_47, 9_85, -0.0210000034422, 206.864700485, 2996, 52.6410486218, 74.9213810159
384, 21_97, 0_66, 0.012000001967, 6718.88252075, 2660, 80.4105299904, 81.2893596973
297, 0_49, 46_93, -0.0180000029504, 435.647853118, 3393, 52.6410486218, 42.1465696508
552, 21_98, 20_143, -0.0310000050813, 93.0512445437, 1056, 89.2074735285, 110.227582755
491, 0_27, 0_18, 0.0, 65.5776043381, 4080, 77.2559382831, 110.227582755
385, 70_97, 20_64, 0.0100000016391, 33.4427713869, 676, 93.864867407, 135.65696935
298, 4_43, 0_28, 0.02300000377, 809.49147321, 2211, 80.4105299904, 91.1769707766
553, 20_101, 20_69, 0.0190000031143, 180.520779751, 1536, 102.547029861, 74.9213810159
492, 0_40, 1_56, -0.0130000021309, 95.3451618352, 2814, 88.8083329424, 118.910106103
386, 0_48, 0_47, -0.0210000034422, 1363.34911334, 12091, 50.575883581, 52.6410486218
299, 0_25, 0_15, 0.0, 124.354677965, 13335, 50.575883581, 66.9056051464
554, 20_118, 20_67, -0.0310000050813, 61.9525494102, 1050, 117.103771644, 97.2115905298
493, 0_229, 5_189, 0.0, 4.19447215028, 50, 234.207543289, 161.482424224
387, 0_37, 60_94, -0.00500000081956, 338.936978189, 2108, 52.6410486218, 36.742527585
300, 56_99, 4_46, 0.0140000022948, 156.452246037, 1728, 80.4105299904, 101.151767162
301, 6_218, 6_218, 0.0, 12127.9726, 9, 184.869287155, 184.869287155
302, 11_91, 11_91, 0.0, 12127.9726, 1521, 103.581143715, 103.581143715
303, 1_162, 1_162, 0.0, 12127.9726, 1521, 149.842762032, 149.842762032
304, 0_105, 0_105, 0.0, 12127.9726, 1089, 168.586278603, 168.586278603
305, 20_95, 20_95, 0.0, 12127.9726, 1521, 168.586278603, 168.586278603
306, 0_90, 0_90, 0.0, 12127.9726, 484, 196.060840897, 196.060840897
307, 20_125, 20_125, 0.0, 12127.9726, 2304, 95.7386024548, 95.7386024548
308, 20_228, 20_228, 0.0, 12127.9726, 9, 187.729734814, 187.729734814
309, 46_74, 46_74, 0.0, 12127.9726, 36, 204.573735688, 204.573735688
310, 0_44, 0_44, 0.0, 12127.9726, 1156, 149.842762032, 149.842762032
311, 0_57, 0_57, 0.0, 12127.9726, 1444, 146.243130893, 146.243130893
312, 20_115, 20_115, 0.0, 12127.9726, 1764, 146.243130893, 146.243130893
313, 85_97, 85_97, 0.0, 12127.9726, 1936, 83.0191142649, 83.0191142649
555, 0_39, 46_96, -0.00100000016391, 133.633986142, 2184, 75.8638253715, 60.7846471844
494, 75_96, 0_27, 0.00200000032783, 312.110147868, 2040, 60.7846471844, 77.2559382831
388, 0_33, 1_21, -0.012000001967, 1103.55311863, 18612, 43.8, 38.6279691415
620, 75_95, 0_25, -0.0080000013113, 5763.33321874, 2540, 46.9324337035, 50.575883581
556, 5_70, 0_51, 0.00700000114739, 5659.87088403, 2475, 73.48505517, 66.9056051464
495, 0_38, 60_98, 0.0140000022948, 66.0706334621, 2781, 63.6399245757, 85.5481930454
389, 6_31, 0_25, -0.00900000147521, 5374.53752913, 3048, 55.2747078991, 50.575883581
621, 95_120, 33_100, -0.00100000016391, 40.0386578321, 840, 109.581081092, 109.581081092
557, 0_34, 85_119, -0.0080000013113, 5272.64926413, 2363, 38.6279691415, 36.742527585
496, 0_14, 0_15, 0.0140000022948, 596.799948016, 13440, 52.6410486218, 66.9056051464
390, 0_48, 7_85, 0.02300000377, 182.278484019, 2260, 50.575883581, 72.0200897898
622, 0_66, 33_98, 0.0250000040978, 1308.00092524, 2204, 81.2893596973, 85.5481930454
558, 0_131, 0_134, 0.0, 191.738477311, 2989, 118.910106103, 131.670092782
497, 75_95, 0_38, 0.0240000039339, 125.894757134, 2060, 46.9324337035, 63.6399245757
391, 20_123, 0_97, 0.0330000054091, 300.933865125, 2420, 88.8083329424, 97.2115905298
623, 21_97, 6_120, -0.00100000016391, 39.222390356, 595, 80.4105299904, 99.3801455691
559, 5_20, 0_15, -0.00700000114739, 5232.1178159, 2625, 73.48505517, 66.9056051464
498, 75_95, 0_26, 0.00300000049174, 314.185857482, 2100, 46.9324337035, 63.6399245757
392, 9_102, 20_69, -0.00100000016391, 35.9512046007, 992, 89.2074735285, 74.9213810159
624, 0_33, 9_56, 0.02300000377, 557.2182928, 2508, 43.8, 46.9324337035
560, 0_77, 21_94, 0.0210000034422, 693.207140451, 2622, 77.2559382831, 67.4345114413
499, 2_43, 0_20, 0.00900000147521, 19.5786406373, 1064, 107.618276019, 146.243130893
393, 0_3, 0_14, -0.012000001967, 1103.13489009, 19584, 43.8, 52.6410486218
625, 5_193, 5_145, -0.0350000057369, 78.6333598805, 210, 189.987087281, 170.472324245
561, 21_91, 21_92, 0.0210000034422, 1707.24631294, 1760, 80.4105299904, 73.48505517
500, 7_43, 0_38, -0.00100000016391, 151.138544776, 1854, 44.6037367642, 63.6399245757
394, 5_31, 33_98, -0.00100000016391, 239.813773012, 812, 68.9969081433, 85.5481930454
626, 0_7, 92_102, 0.00900000147521, 87.9366165502, 2562, 102.2, 146.243130893
562, 33_100, 91_153, 0.0080000013113, 47.714852757, 504, 109.581081092, 143.793323906
501, 85_100, 2_21, 0.0, 4759.56388665, 3042, 42.1465696508, 50.575883581
395, 0_64, 7_56, 0.012000001967, 146.905412584, 1380, 66.9056051464, 51.2735149306
627, 0_37, 0_65, 0.00100000016391, 275.564258279, 11532, 52.6410486218, 73.0
563, 0_5, 0_17, 0.0, 118.003110472, 6695, 73.0, 95.7386024548
502, 0_27, 0_54, 0.0, 92.721691243, 4335, 77.2559382831, 101.151767162
396, 4_10, 3_21, 0.0200000032783, 1701.06238293, 9500, 66.9056051464, 63.6399245757
628, 0_2, 18_20, 0.00200000032783, 4792.33874311, 1991, 29.2, 36.742527585
564, 0_77, 31_155, -0.0290000047535, 85.2465707651, 1539, 77.2559382831, 113.404820591
503, 0_49, 46_94, 0.00200000032783, 5216.90147069, 3159, 52.6410486218, 44.6037367642
397, 4_189, 0_227, 0.0280000045896, 45.5473082132, 90, 167.95289022, 219.162162184
629, 0_131, 0_132, 0.0210000034422, 3598.48567091, 3599, 118.910106103, 121.569294369
565, 1_33, 70_101, 0.00300000049174, 4844.26595645, 2834, 52.6410486218, 44.6037367642
504, 0_48, 0_34, -0.00600000098348, 944.77812958, 15707, 50.575883581, 38.6279691415
398, 99_120, 0_13, -0.0200000032783, 357.957877797, 3213, 51.2735149305, 38.6279691415
630, 3_85, 33_100, 0.00100000016391, 74.5254867461, 792, 97.2115905298, 109.581081092
566, 75_97, 4_20, 0.0210000034422, 549.365421328, 729, 74.9213810159, 88.0046210908
505, 0_25, 60_97, -0.00100000016391, 152.88517934, 3302, 50.575883581, 72.0200897898
399, 0_47, 85_119, 0.0240000039339, 106.787659327, 1819, 52.6410486218, 36.742527585
631, 4_85, 10_96, 0.012000001967, 35.4788940983, 1350, 88.0046210908, 83.0191142649
567, 70_96, 70_94, 0.0, 251.31939516, 2704, 107.618276019, 135.65696935
506, 0_150, 0_147, 0.0, 191.738477311, 3481, 135.65696935, 130.858142022
400, 7_31, 75_95, 0.0080000013113, 5191.917801, 380, 42.1465696508, 46.9324337035
632, 75_94, 0_12, 0.0, 4749.94284722, 2700, 33.7172557207, 25.2879417905
568, 0_75, 20_68, -0.00100000016391, 63.8689207226, 1131, 87.6, 85.5481930454
507, 0_51, 46_96, 0.00700000114739, 5691.90937917, 2574, 66.9056051464, 60.7846471844
401, 5_33, 56_98, 0.02300000377, 1100.93204227, 2214, 102.2, 92.7224532319
633, 0_4, 16_20, 0.00500000081956, 4929.27696707, 2286, 58.4, 65.8350463912
569, 0_24, 46_95, -0.0180000029504, 206.659039474, 3624, 38.6279691415, 51.2735149305
508, 0_34, 70_119, -0.0080000013113, 384.411592791, 3336, 38.6279691415, 51.2735149305
402, 46_242, 0_156, 0.00600000098348, 8.96025593002, 21, 240.05052246, 174.183160304
634, 20_119, 20_98, 0.0, 36.7523221854, 2016, 109.581081092, 132.477067198
570, 20_121, 0_93, -0.00900000147521, 5962.99600671, 1888, 91.1769707766, 97.2115905298
509, 2_33, 3_21, -0.0200000032783, 1714.80100793, 8360, 63.6399245757, 63.6399245757
403, 1_60, 56_100, -0.0200000032783, 435.524895134, 2091, 81.2893596973, 68.9969081433
635, 0_60, 10_92, 0.0150000024587, 234.958679646, 3400, 73.0, 88.0046210908
571, 56_94, 43_95, 0.0200000032783, 4594.60394319, 2916, 146.243130893, 144.04017958
510, 56_119, 0_61, 0.012000001967, 6227.71920561, 2310, 65.8350463912, 66.9056051464
404, 0_20, 91_104, 0.0, 46.1745409894, 700, 146.243130893, 189.987087281
636, 70_95, 8_33, 0.00200000032783, 154.65744214, 416, 121.569294369, 143.793323906
572, 91_105, 33_74, -0.0360000059009, 735.654331708, 180, 204.573735688, 198.22334205
511, 0_22, 60_92, -0.00500000081956, 4942.18574206, 3460, 25.2879417905, 30.3923235922
405, 96_120, 91_152, 0.0, 14.8561432712, 924, 94.9935436403, 129.767638493
637, 56_97, 85_94, -0.0140000022948, 33.2292658022, 2592, 105.619000816, 125.876500322
573, 20_137, 8_120, 0.0, 65.5776043381, 735, 118.010395022, 97.2115905298
512, 21_97, 21_98, 0.0200000032783, 1601.46562825, 1155, 80.4105299904, 89.2074735285
406, 0_38, 60_95, -0.00400000065565, 331.71683097, 2163, 63.6399245757, 46.9324337035
407, 0_73, 0_73, 0.0, 12127.9726, 961, 171.096386091, 171.096386091
408, 3_70, 3_70, 0.0, 12127.9726, 1296, 93.864867407, 93.864867407
409, 6_145, 6_145, 0.0, 12127.9726, 100, 180.198150194, 180.198150194
410, 98_102, 98_102, 0.0, 12127.9726, 900, 59.0051975112, 59.0051975112
411, 9_156, 9_156, 0.0, 12127.9726, 256, 122.442857421, 122.442857421
412, 20_82, 20_82, 0.0, 12127.9726, 676, 110.549415798, 110.549415798
413, 20_129, 20_129, 0.0, 12127.9726, 441, 194.42318106, 194.42318106
414, 0_101, 0_101, 0.0, 12127.9726, 841, 127.558666242, 127.558666242
415, 0_102, 0_102, 0.0, 12127.9726, 1521, 132.477067198, 132.477067198
638, 4_189, 3_173, 0.0170000027865, 3585.54680858, 150, 167.95289022, 160.821059981
574, 0_6, 0_15, 0.0, 124.354677965, 8505, 87.6, 66.9056051464
513, 0_114, 20_142, 0.012000001967, 7420.96266772, 1947, 107.618276019, 105.282097244
722, 0_23, 60_94, 0.00400000065565, 4831.52537328, 3009, 29.2, 36.742527585
639, 0_13, 100_120, 0.00700000114739, 5597.85422076, 2295, 38.6279691415, 36.742527585
575, 0_166, 3_173, 0.0140000022948, 43.2154917673, 795, 146.243130893, 160.821059981
514, 0_39, 0_52, -0.0210000034422, 2096.87277167, 6804, 75.8638253715, 77.2559382831
723, 70_98, 1_60, 0.00100000016391, 35.9138572217, 2397, 80.4105299904, 81.2893596973
640, 0_47, 0_34, 0.00200000032783, 860.229411817, 14873, 52.6410486218, 38.6279691415
515, 2_33, 20_39, -0.0140000022948, 74.9642875443, 1848, 63.6399245757, 85.5481930454
576, 31_137, 2_75, -0.011000001803, 36.6742604715, 660, 103.581143715, 105.282097244
724, 0_129, 6_138, 0.0150000024587, 16.911678956, 885, 118.910106103, 113.404820591
641, 0_28, 3_31, 0.00900000147521, 5733.53471054, 2211, 91.1769707766, 97.2115905298
516, 7_43, 33_95, -0.0220000036061, 158.485634028, 612, 44.6037367642, 59.0051975112
577, 2_56, 0_56, 0.0, 251.31939516, 1680, 105.619000816, 132.477067198
725, 31_95, 43_94, -0.0190000031143, 5124.91539005, 2256, 156.113078675, 157.472579624
642, 2_31, 46_99, -0.00100000016391, 66.0580698149, 884, 111.509341911, 97.2115905298
517, 0_45, 91_158, 0.00700000114739, 146.382457486, 280, 164.101228921, 213.745861558
578, 0_115, 20_191, -0.0270000044256, 136.791265995, 330, 111.509341911, 140.79730111
726, 75_98, 33_100, 0.0200000032783, 104.216026249, 696, 89.2074735285, 109.581081092
643, 31_101, 21_92, -0.0140000022948, 139.921135426, 1936, 88.0046210908, 73.48505517
824, 20_119, 20_170, -0.0160000026226, 180.036380739, 882, 109.581081092, 146.97011034
579, 4_46, 20_69, 0.0100000016391, 150.692231906, 1152, 101.151767162, 74.9213810159
727, 2_178, 3_178, -0.0190000031143, 4419.53122209, 750, 164.101228921, 169.2172962
644, 0_27, 46_99, -0.00100000016391, 158.585810771, 2210, 77.2559382831, 97.2115905298
825, 9_102, 10_95, 0.0, 132.396140905, 1643, 89.2074735285, 80.4105299904
580, 20_41, 20_69, 0.0, 275.525224078, 704, 59.0051975112, 74.9213810159
728, 4_85, 0_68, 0.0140000022948, 65.4294558367, 1296, 88.0046210908, 102.2
645, 0_66, 0_82, -0.00300000049174, 900.219303223, 4180, 81.2893596973, 95.7386024548
826, 20_29, 85_98, 0.0140000022948, 136.119686409, 663, 46.9324337035, 68.9969081433
581, 0_47, 56_119, -0.011000001803, 423.610840905, 3210, 52.6410486218, 65.8350463912
729, 0_20, 75_137, -0.00700000114739, 248.721797916, 448, 146.243130893, 151.961617961
646, 31_119, 10_93, 0.0330000054091, 163.333618894, 2067, 94.9935436403, 83.0191142649
827, 0_49, 33_95, 0.0080000013113, 5258.18982771, 3978, 52.6410486218, 59.0051975112
582, 2_70, 60_100, 0.00100000016391, 39.2933083878, 1040, 105.619000816, 113.404820591
730, 75_99, 1_20, 0.0130000021309, 123.129662086, 840, 103.581143715, 131.670092782
647, 0_3, 99_102, 0.0080000013113, 5783.79779301, 3672, 43.8, 44.6037367642
828, 0_28, 0_16, 0.0160000026226, 1477.76047218, 5628, 91.1769707766, 81.2893596973
583, 0_64, 0_81, 0.0, 118.003110472, 6348, 66.9056051464, 87.6
731, 0_110, 20_136, -0.0290000047535, 254.352569035, 1925, 111.509341911, 124.171548002
648, 1_33, 0_33, 0.0190000031143, 1026.41555269, 14388, 52.6410486218, 43.8
829, 0_47, 46_93, 0.0160000026226, 427.699213933, 3103, 52.6410486218, 42.1465696508
