,sep,sep2,dT,peak,mult,bl1,bl2
336, 22_60, 22_60, 0.0, 12127.9726, 900, 60.7846471844, 60.7846471844
337, 22_69, 22_69, 0.0, 12127.9726, 441, 149.129786875, 149.129786875
338, 22_68, 22_68, 0.0, 12127.9726, 324, 162.797092521, 162.797092521
339, 155_187, 155_187, 0.0, 12127.9726, 2025, 167.95289022, 167.95289022
340, 155_189, 155_189, 0.0, 12127.9726, 784, 197.145056578, 197.145056578
341, 80_135, 80_135, 0.0, 12127.9726, 1, 261.308731835, 261.308731835
342, 155_188, 155_188, 0.0, 12127.9726, 1296, 182.54866018, 182.54866018
343, 6_277, 6_277, 0.0, 12127.9726, 100, 204.573735688, 204.573735688
344, 9_226, 9_226, 0.0, 12127.9726, 169, 160.821059981, 160.821059981
345, 23_64, 23_64, 0.0, 12127.9726, 1225, 198.22334205, 198.22334205
346, 8_196, 8_196, 0.0, 12127.9726, 36, 229.147143411, 229.147143411
347, 135_260, 135_260, 0.0, 12127.9726, 49, 199.295793567, 199.295793567
348, 4_306, 4_306, 0.0, 12127.9726, 9, 242.699842055, 242.699842055
349, 4_308, 4_308, 0.0, 12127.9726, 49, 251.329292629, 251.329292629
350, 34_164, 34_164, 0.0, 12127.9726, 3969, 140.291743639, 140.291743639
351, 22_86, 22_86, 0.0, 12127.9726, 400, 147.69351148, 147.69351148
352, 22_87, 22_87, 0.0, 12127.9726, 625, 134.869022883, 134.869022883
353, 155_230, 155_230, 0.0, 12127.9726, 36, 242.699842055, 242.699842055
354, 22_85, 22_85, 0.0, 12127.9726, 256, 160.821059981, 160.821059981
355, 7_47, 7_47, 0.0, 12127.9726, 1296, 55.2747078991, 55.2747078991
356, 0_268, 0_268, 0.0, 12127.9726, 1600, 206.647171123, 206.647171123
357, 0_263, 0_263, 0.0, 12127.9726, 144, 245.320552203, 245.320552203
358, 0_262, 0_262, 0.0, 12127.9726, 196, 236.020790045, 236.020790045
359, 0_261, 0_261, 0.0, 12127.9726, 225, 227.279064881, 227.279064881
360, 0_260, 0_260, 0.0, 12127.9726, 225, 226.339243909, 226.339243909
361, 0_267, 0_267, 0.0, 12127.9726, 1600, 206.647171123, 206.647171123
362, 0_266, 0_266, 0.0, 12127.9726, 1444, 207.676126055, 207.676126055
363, 0_265, 0_265, 0.0, 12127.9726, 25, 265.356087802, 265.356087802
364, 0_264, 0_264, 0.0, 12127.9726, 81, 255.117332483, 255.117332483
365, 9_135, 9_135, 0.0, 12127.9726, 4, 227.591476115, 227.591476115
366, 10_277, 10_277, 0.0, 12127.9726, 16, 198.22334205, 198.22334205
367, 1_81, 1_81, 0.0, 12127.9726, 6889, 95.7386024548, 95.7386024548
368, 4_277, 4_277, 0.0, 12127.9726, 100, 213.745861558, 213.745861558
369, 22_89, 22_89, 0.0, 12127.9726, 1156, 110.549415798, 110.549415798
370, 22_88, 22_88, 0.0, 12127.9726, 900, 122.442857421, 122.442857421
371, 22_81, 22_81, 0.0, 12127.9726, 100, 215.236552038, 215.236552038
372, 22_83, 22_83, 0.0, 12127.9726, 121, 187.729734814, 187.729734814
373, 22_82, 22_82, 0.0, 12127.9726, 100, 201.423566976, 201.423566976
374, 22_316, 22_316, 0.0, 12127.9726, 1, 240.05052246, 240.05052246
375, 0_159, 0_159, 0.0, 12127.9726, 7225, 130.858142022, 130.858142022
376, 0_278, 0_278, 0.0, 12127.9726, 81, 250.479726392, 250.479726392
377, 65_305, 65_305, 0.0, 12127.9726, 9, 243.138588738, 243.138588738
378, 98_159, 98_159, 0.0, 12127.9726, 900, 60.7846471844, 60.7846471844
379, 98_158, 98_158, 0.0, 12127.9726, 729, 51.2735149305, 51.2735149305
380, 98_155, 98_155, 0.0, 12127.9726, 900, 44.6037367642, 44.6037367642
381, 98_154, 98_154, 0.0, 12127.9726, 25, 270.920824842, 270.920824842
382, 98_157, 98_157, 0.0, 12127.9726, 900, 44.6037367642, 44.6037367642
383, 98_156, 98_156, 0.0, 12127.9726, 961, 42.1465696508, 42.1465696508
384, 47_155, 47_155, 0.0, 12127.9726, 729, 232.838341631, 232.838341631
385, 47_157, 47_157, 0.0, 12127.9726, 1936, 206.647171123, 206.647171123
386, 47_156, 47_156, 0.0, 12127.9726, 1296, 219.64793041, 219.64793041
387, 3_146, 3_146, 0.0, 12127.9726, 1936, 124.171548002, 124.171548002
388, 22_119, 22_119, 0.0, 12127.9726, 36, 198.22334205, 198.22334205
389, 47_159, 47_159, 0.0, 12127.9726, 3249, 181.377212828, 181.377212828
390, 47_158, 47_158, 0.0, 12127.9726, 2601, 193.874220394, 193.874220394
391, 116_206, 116_206, 0.0, 12127.9726, 324, 162.797092521, 162.797092521
392, 1_250, 1_250, 0.0, 12127.9726, 1600, 198.760291138, 198.760291138
393, 11_35, 11_35, 0.0, 12127.9726, 2025, 175.402660565, 175.402660565
394, 81_115, 81_115, 0.0, 12127.9726, 100, 248.343096005, 248.343096005
395, 22_116, 22_116, 0.0, 12127.9726, 9, 237.820212205, 237.820212205
396, 22_117, 22_117, 0.0, 12127.9726, 9, 224.447796455, 224.447796455
397, 5_277, 5_277, 0.0, 12127.9726, 100, 208.700007986, 208.700007986
398, 2_92, 2_92, 0.0, 12127.9726, 4761, 118.910106103, 118.910106103
399, 2_98, 2_98, 0.0, 12127.9726, 1681, 119.506150469, 119.506150469
400, 135_305, 135_305, 0.0, 12127.9726, 1, 236.020790045, 236.020790045
401, 97_98, 97_98, 0.0, 12127.9726, 36, 248.771890159, 248.771890159
402, 155_172, 155_172, 0.0, 12127.9726, 100, 248.343096005, 248.343096005
403, 155_173, 155_173, 0.0, 12127.9726, 36, 262.935150433, 262.935150433
404, 155_170, 155_170, 0.0, 12127.9726, 441, 219.162162184, 219.162162184
405, 155_171, 155_171, 0.0, 12127.9726, 225, 233.752033859, 233.752033859
406, 6_127, 6_127, 0.0, 12127.9726, 1024, 99.3801455691, 99.3801455691
407, 127_162, 127_162, 0.0, 12127.9726, 2601, 80.4105299904, 80.4105299904
408, 127_163, 127_163, 0.0, 12127.9726, 1936, 67.4345114413, 67.4345114413
409, 127_160, 127_160, 0.0, 12127.9726, 3844, 107.618276019, 107.618276019
410, 127_161, 127_161, 0.0, 12127.9726, 3249, 93.864867407, 93.864867407
411, 127_164, 127_164, 0.0, 12127.9726, 1296, 55.2747078991, 55.2747078991
412, 127_165, 127_165, 0.0, 12127.9726, 729, 44.6037367642, 44.6037367642
413, 9_277, 9_277, 0.0, 12127.9726, 16, 198.22334205, 198.22334205
414, 9_308, 9_308, 0.0, 12127.9726, 4, 277.528040625, 277.528040625
415, 8_166, 8_166, 0.0, 12127.9726, 729, 124.171548002, 124.171548002
416, 117_155, 117_155, 0.0, 12127.9726, 361, 36.742527585, 36.742527585
417, 22_265, 22_265, 0.0, 12127.9726, 25, 179.407803621, 179.407803621
418, 8_76, 8_76, 0.0, 12127.9726, 729, 60.7846471844, 60.7846471844
419, 3_215, 3_215, 0.0, 12127.9726, 1225, 189.987087281, 189.987087281
420, 65_276, 65_276, 0.0, 12127.9726, 100, 215.236552038, 215.236552038
421, 22_118, 22_118, 0.0, 12127.9726, 16, 211.238001632, 211.238001632
422, 49_50, 49_50, 0.0, 12127.9726, 441, 205.094059722, 205.094059722
423, 155_174, 155_174, 0.0, 12127.9726, 9, 277.528040625, 277.528040625
424, 0_179, 0_179, 0.0, 12127.9726, 6084, 144.04017958, 144.04017958
425, 2_226, 2_226, 0.0, 12127.9726, 784, 182.54866018, 182.54866018
426, 0_173, 0_173, 0.0, 12127.9726, 729, 231.921049785, 231.921049785
427, 0_172, 0_172, 0.0, 12127.9726, 1156, 219.64793041, 219.64793041
428, 0_171, 0_171, 0.0, 12127.9726, 1600, 207.676126055, 207.676126055
429, 0_170, 0_170, 0.0, 12127.9726, 2025, 196.060840897, 196.060840897
430, 0_177, 0_177, 0.0, 12127.9726, 4900, 149.842762032, 149.842762032
431, 0_176, 0_176, 0.0, 12127.9726, 3969, 154.74163413, 154.74163413
432, 0_175, 0_175, 0.0, 12127.9726, 100, 257.197693095, 257.197693095
433, 0_174, 0_174, 0.0, 12127.9726, 361, 244.450103975, 244.450103975
434, 0_178, 0_178, 0.0, 12127.9726, 5625, 146.243130893, 146.243130893
435, 5_261, 5_261, 0.0, 12127.9726, 225, 194.42318106, 194.42318106
436, 14_22, 14_22, 0.0, 12127.9726, 1936, 124.171548002, 124.171548002
437, 36_305, 36_305, 0.0, 12127.9726, 9, 251.753000644, 251.753000644
438, 81_97, 81_97, 0.0, 12127.9726, 100, 240.936865866, 240.936865866
439, 0_318, 0_318, 0.0, 12127.9726, 1, 284.731194872, 284.731194872
440, 0_313, 0_313, 0.0, 12127.9726, 36, 255.117332483, 255.117332483
441, 0_312, 0_312, 0.0, 12127.9726, 49, 251.329292629, 251.329292629
442, 0_311, 0_311, 0.0, 12127.9726, 64, 248.343096005, 248.343096005
443, 0_310, 0_310, 0.0, 12127.9726, 81, 246.187922802, 246.187922802
444, 0_317, 0_317, 0.0, 12127.9726, 4, 277.528040625, 277.528040625
445, 7_166, 7_166, 0.0, 12127.9726, 625, 122.442857421, 122.442857421
446, 34_186, 34_186, 0.0, 12127.9726, 2025, 138.764020313, 138.764020313
447, 36_276, 36_276, 0.0, 12127.9726, 100, 223.018683821, 223.018683821
448, 5_196, 5_196, 0.0, 12127.9726, 441, 199.295793567, 199.295793567
449, 5_266, 5_266, 0.0, 12127.9726, 324, 227.279064881, 227.279064881
450, 0_237, 0_237, 0.0, 12127.9726, 3025, 182.54866018, 182.54866018
451, 10_11, 10_11, 0.0, 12127.9726, 81, 153.820544792, 153.820544792
452, 5_281, 5_281, 0.0, 12127.9726, 225, 236.020790045, 236.020790045
453, 7_295, 7_295, 0.0, 12127.9726, 49, 256.367574653, 256.367574653
454, 7_292, 7_292, 0.0, 12127.9726, 36, 215.236552038, 215.236552038
455, 10_187, 10_187, 0.0, 12127.9726, 841, 141.803008901, 141.803008901
456, 0_69, 0_69, 0.0, 12127.9726, 19321, 66.9056051464, 66.9056051464
457, 0_62, 0_62, 0.0, 12127.9726, 4356, 160.156964673, 160.156964673
458, 0_63, 0_63, 0.0, 12127.9726, 3364, 174.183160304, 174.183160304
459, 0_60, 0_60, 0.0, 12127.9726, 1296, 127.279849151, 127.279849151
460, 0_61, 0_61, 0.0, 12127.9726, 5329, 146.243130893, 146.243130893
461, 0_66, 0_66, 0.0, 12127.9726, 19321, 66.9056051464, 66.9056051464
462, 0_67, 0_67, 0.0, 12127.9726, 19881, 63.6399245757, 63.6399245757
463, 0_64, 0_64, 0.0, 12127.9726, 2401, 188.296609989, 188.296609989
464, 0_65, 0_65, 0.0, 12127.9726, 18225, 73.0, 73.0
465, 9_92, 9_92, 0.0, 12127.9726, 841, 72.0200897898, 72.0200897898
466, 9_98, 9_98, 0.0, 12127.9726, 36, 202.829682246, 202.829682246
467, 35_81, 35_81, 0.0, 12127.9726, 100, 218.67531487, 218.67531487
468, 155_175, 155_175, 0.0, 12127.9726, 1, 292.12164133, 292.12164133
469, 10_135, 10_135, 0.0, 12127.9726, 1, 240.346333444, 240.346333444
470, 0_315, 0_315, 0.0, 12127.9726, 16, 264.954134396, 264.954134396
471, 0_12, 0_12, 0.0, 12127.9726, 77841, 14.6, 14.6
472, 5_295, 5_295, 0.0, 12127.9726, 121, 245.320552203, 245.320552203
473, 5_292, 5_292, 0.0, 12127.9726, 36, 223.018683821, 223.018683821
474, 0_19, 0_19, 0.0, 12127.9726, 4761, 110.227582755, 110.227582755
475, 0_18, 0_18, 0.0, 12127.9726, 8649, 95.7386024548, 95.7386024548
476, 0_17, 0_17, 0.0, 12127.9726, 14161, 81.2893596973, 81.2893596973
477, 0_16, 0_16, 0.0, 12127.9726, 21609, 66.9056051464, 66.9056051464
478, 0_15, 0_15, 0.0, 12127.9726, 31329, 52.6410486218, 52.6410486218
479, 0_14, 0_14, 0.0, 12127.9726, 43681, 38.6279691415, 38.6279691415
480, 0_13, 0_13, 0.0, 12127.9726, 59049, 25.2879417905, 25.2879417905
481, 0_11, 0_11, 0.0, 12127.9726, 77841, 14.6, 14.6
482, 0_105, 0_105, 0.0, 12127.9726, 5625, 102.2, 102.2
483, 0_10, 0_10, 0.0, 12127.9726, 400, 146.0, 146.0
484, 11_225, 11_225, 0.0, 12127.9726, 784, 190.547246984, 190.547246984
485, 16_22, 16_22, 0.0, 12127.9726, 1521, 94.9935436403, 94.9935436403
486, 36_206, 36_206, 0.0, 12127.9726, 784, 166.03822853, 166.03822853
487, 7_116, 7_116, 0.0, 12127.9726, 64, 189.8, 189.8
488, 2_215, 2_215, 0.0, 12127.9726, 1764, 183.712637925, 183.712637925
489, 149_155, 149_155, 0.0, 12127.9726, 729, 212.746265145, 212.746265145
490, 0_106, 0_106, 0.0, 12127.9726, 3249, 110.227582755, 110.227582755
491, 0_107, 0_107, 0.0, 12127.9726, 1681, 119.506150469, 119.506150469
492, 49_65, 49_65, 0.0, 12127.9726, 225, 213.745861558, 213.745861558
493, 10_61, 10_61, 0.0, 12127.9726, 484, 46.9324337035, 46.9324337035
494, 10_65, 10_65, 0.0, 12127.9726, 25, 193.139845708, 193.139845708
495, 7_244, 7_244, 0.0, 12127.9726, 121, 174.183160304, 174.183160304
496, 50_318, 50_318, 0.0, 12127.9726, 1, 261.308731835, 261.308731835
497, 146_158, 146_158, 0.0, 12127.9726, 3721, 125.876500322, 125.876500322
498, 146_159, 146_159, 0.0, 12127.9726, 3364, 111.509341911, 111.509341911
499, 146_155, 146_155, 0.0, 12127.9726, 2916, 169.2172962, 169.2172962
500, 146_156, 146_156, 0.0, 12127.9726, 3969, 154.74163413, 154.74163413
501, 146_157, 146_157, 0.0, 12127.9726, 3969, 140.291743639, 140.291743639
502, 3_176, 3_176, 0.0, 12127.9726, 1296, 176.009242182, 176.009242182
503, 109_186, 109_186, 0.0, 12127.9726, 900, 65.8350463912, 65.8350463912
504, 112_155, 112_155, 0.0, 12127.9726, 484, 231.00011544, 231.00011544
505, 11_22, 11_22, 0.0, 12127.9726, 2025, 167.95289022, 167.95289022
506, 5_187, 5_187, 0.0, 12127.9726, 576, 137.993816287, 137.993816287
507, 22_126, 22_126, 0.0, 12127.9726, 1936, 118.010395022, 118.010395022
508, 22_125, 22_125, 0.0, 12127.9726, 1444, 127.558666242, 127.558666242
509, 22_124, 22_124, 0.0, 12127.9726, 961, 137.993816287, 137.993816287
510, 22_123, 22_123, 0.0, 12127.9726, 576, 149.129786875, 149.129786875
511, 22_122, 22_122, 0.0, 12127.9726, 324, 160.821059981, 160.821059981
512, 22_121, 22_121, 0.0, 12127.9726, 169, 172.955061601, 172.955061601
513, 22_120, 22_120, 0.0, 12127.9726, 81, 185.444906464, 185.444906464
514, 76_186, 76_186, 0.0, 12127.9726, 1521, 94.9935436403, 94.9935436403
515, 0_104, 0_104, 0.0, 12127.9726, 6561, 95.7386024548, 95.7386024548
516, 0_102, 0_102, 0.0, 12127.9726, 7569, 88.8083329424, 88.8083329424
517, 116_154, 116_154, 0.0, 12127.9726, 9, 277.528040625, 277.528040625
518, 155_289, 155_289, 0.0, 12127.9726, 81, 189.8, 189.8
519, 2_109, 2_109, 0.0, 12127.9726, 4356, 121.569294369, 121.569294369
520, 22_288, 22_288, 0.0, 12127.9726, 36, 223.018683821, 223.018683821
521, 22_289, 22_289, 0.0, 12127.9726, 36, 218.67531487, 218.67531487
522, 1_76, 1_76, 0.0, 12127.9726, 5625, 130.858142022, 130.858142022
523, 49_155, 49_155, 0.0, 12127.9726, 64, 259.672126601, 259.672126601
524, 7_11, 7_11, 0.0, 12127.9726, 4761, 110.227582755, 110.227582755
525, 4_135, 4_135, 0.0, 12127.9726, 49, 168.375413882, 168.375413882
526, 98_206, 98_206, 0.0, 12127.9726, 256, 160.821059981, 160.821059981
527, 155_288, 155_288, 0.0, 12127.9726, 144, 177.015592534, 177.015592534
528, 155_285, 155_285, 0.0, 12127.9726, 441, 140.79730111, 140.79730111
529, 0_103, 0_103, 0.0, 12127.9726, 7225, 91.1769707766, 91.1769707766
530, 155_286, 155_286, 0.0, 12127.9726, 324, 152.42847503, 152.42847503
531, 155_287, 155_287, 0.0, 12127.9726, 225, 164.533643976, 164.533643976
532, 155_280, 155_280, 0.0, 12127.9726, 1, 257.197693095, 257.197693095
533, 34_260, 34_260, 0.0, 12127.9726, 225, 176.6137405, 176.6137405
534, 116_159, 116_159, 0.0, 12127.9726, 784, 59.0051975112, 59.0051975112
535, 116_158, 116_158, 0.0, 12127.9726, 576, 46.9324337035, 46.9324337035
536, 116_157, 116_157, 0.0, 12127.9726, 361, 36.742527585, 36.742527585
537, 116_156, 116_156, 0.0, 12127.9726, 441, 30.3923235922, 30.3923235922
538, 116_155, 116_155, 0.0, 12127.9726, 441, 30.3923235922, 30.3923235922
539, 22_285, 22_285, 0.0, 12127.9726, 36, 240.936865866, 240.936865866
540, 22_284, 22_284, 0.0, 12127.9726, 36, 248.343096005, 248.343096005
541, 22_287, 22_287, 0.0, 12127.9726, 36, 228.215015574, 228.215015574
542, 22_286, 22_286, 0.0, 12127.9726, 36, 234.207543289, 234.207543289
543, 0_100, 0_100, 0.0, 12127.9726, 7225, 91.1769707766, 91.1769707766
544, 0_101, 0_101, 0.0, 12127.9726, 7569, 88.8083329424, 88.8083329424
545, 0_108, 0_108, 0.0, 12127.9726, 729, 129.767638493, 129.767638493
546, 0_109, 0_109, 0.0, 12127.9726, 5329, 144.04017958, 144.04017958
547, 76_164, 76_164, 0.0, 12127.9726, 2916, 97.2115905298, 97.2115905298
548, 76_165, 76_165, 0.0, 12127.9726, 2025, 88.0046210908, 88.0046210908
549, 76_160, 76_160, 0.0, 12127.9726, 5625, 143.298336813, 143.298336813
550, 76_161, 76_161, 0.0, 12127.9726, 5625, 130.858142022, 130.858142022
551, 76_162, 76_162, 0.0, 12127.9726, 4761, 118.910106103, 118.910106103
552, 76_163, 76_163, 0.0, 12127.9726, 3844, 107.618276019, 107.618276019
553, 11_134, 11_134, 0.0, 12127.9726, 576, 234.662168517, 234.662168517
554, 34_318, 34_318, 0.0, 12127.9726, 1, 223.496070062, 223.496070062
555, 10_319, 10_319, 0.0, 12127.9726, 1, 236.471929271, 236.471929271
556, 15_22, 15_22, 0.0, 12127.9726, 1764, 109.581081092, 109.581081092
557, 127_186, 127_186, 0.0, 12127.9726, 576, 51.2735149305, 51.2735149305
558, 22_282, 22_282, 0.0, 12127.9726, 25, 264.954134396, 264.954134396
559, 22_283, 22_283, 0.0, 12127.9726, 36, 256.367574653, 256.367574653
560, 22_280, 22_280, 0.0, 12127.9726, 16, 190.919773727, 190.919773727
561, 22_281, 22_281, 0.0, 12127.9726, 9, 274.049946786, 274.049946786
562, 0_316, 0_316, 0.0, 12127.9726, 9, 270.920824842, 270.920824842
563, 0_314, 0_314, 0.0, 12127.9726, 25, 259.672126601, 259.672126601
564, 81_318, 81_318, 0.0, 12127.9726, 1, 253.860933059, 253.860933059
565, 0_301, 0_301, 0.0, 12127.9726, 121, 245.320552203, 245.320552203
566, 0_239, 0_239, 0.0, 12127.9726, 2025, 188.296609989, 188.296609989
567, 4_281, 4_281, 0.0, 12127.9726, 324, 231.00011544, 231.00011544
568, 7_34, 7_34, 0.0, 12127.9726, 1296, 55.2747078991, 55.2747078991
569, 7_36, 7_36, 0.0, 12127.9726, 1225, 129.767638493, 129.767638493
570, 9_109, 9_109, 0.0, 12127.9726, 961, 85.5481930454, 85.5481930454
571, 0_304, 0_304, 0.0, 12127.9726, 25, 262.935150433, 262.935150433
572, 0_306, 0_306, 0.0, 12127.9726, 9, 270.920824842, 270.920824842
573, 0_307, 0_307, 0.0, 12127.9726, 4, 279.441609882, 279.441609882
574, 0_300, 0_300, 0.0, 12127.9726, 169, 240.936865866, 240.936865866
575, 0_302, 0_302, 0.0, 12127.9726, 81, 250.479726392, 250.479726392
576, 9_215, 9_215, 0.0, 12127.9726, 9, 243.138588738, 243.138588738
577, 0_303, 0_303, 0.0, 12127.9726, 49, 256.367574653, 256.367574653
578, 0_308, 0_308, 0.0, 12127.9726, 121, 244.450103975, 244.450103975
579, 0_309, 0_309, 0.0, 12127.9726, 100, 244.885714841, 244.885714841
580, 36_155, 36_155, 0.0, 12127.9726, 3136, 102.547029861, 102.547029861
581, 36_154, 36_154, 0.0, 12127.9726, 169, 251.329292629, 251.329292629
582, 98_318, 98_318, 0.0, 12127.9726, 1, 251.329292629, 251.329292629
583, 36_157, 36_157, 0.0, 12127.9726, 4096, 93.864867407, 93.864867407
584, 36_156, 36_156, 0.0, 12127.9726, 3721, 97.2115905298, 97.2115905298
585, 7_65, 7_65, 0.0, 12127.9726, 400, 152.42847503, 152.42847503
586, 0_238, 0_238, 0.0, 12127.9726, 2601, 184.869287155, 184.869287155
587, 4_116, 4_116, 0.0, 12127.9726, 196, 154.511876566, 154.511876566
588, 0_236, 0_236, 0.0, 12127.9726, 3249, 181.377212828, 181.377212828
589, 0_235, 0_235, 0.0, 12127.9726, 3249, 181.377212828, 181.377212828
590, 11_157, 11_157, 0.0, 12127.9726, 5625, 121.569294369, 121.569294369
591, 22_268, 22_268, 0.0, 12127.9726, 81, 250.479726392, 250.479726392
592, 22_269, 22_269, 0.0, 12127.9726, 100, 241.819960577, 241.819960577
593, 22_264, 22_264, 0.0, 12127.9726, 64, 177.616665885, 177.616665885
594, 2_127, 2_127, 0.0, 12127.9726, 3721, 125.876500322, 125.876500322
595, 22_266, 22_266, 0.0, 12127.9726, 16, 269.342631853, 269.342631853
596, 22_267, 22_267, 0.0, 12127.9726, 49, 259.672126601, 259.672126601
597, 22_260, 22_260, 0.0, 12127.9726, 225, 190.547246984, 190.547246984
598, 22_261, 22_261, 0.0, 12127.9726, 25, 179.407803621, 179.407803621
599, 22_262, 22_262, 0.0, 12127.9726, 64, 177.616665885, 177.616665885
600, 22_263, 22_263, 0.0, 12127.9726, 81, 177.015592534, 177.015592534
601, 7_176, 7_176, 0.0, 12127.9726, 100, 215.236552038, 215.236552038
602, 148_155, 148_155, 0.0, 12127.9726, 1225, 198.22334205, 198.22334205
603, 1_50, 1_50, 0.0, 12127.9726, 19881, 66.9056051464, 66.9056051464
604, 0_230, 0_230, 0.0, 12127.9726, 324, 237.371635486, 237.371635486
605, 0_231, 0_231, 0.0, 12127.9726, 169, 248.343096005, 248.343096005
606, 0_232, 0_232, 0.0, 12127.9726, 49, 259.672126601, 259.672126601
607, 0_233, 0_233, 0.0, 12127.9726, 2601, 184.869287155, 184.869287155
608, 0_234, 0_234, 0.0, 12127.9726, 3025, 182.54866018, 182.54866018
609, 23_97, 23_97, 0.0, 12127.9726, 900, 216.716989028, 216.716989028
610, 8_146, 8_146, 0.0, 12127.9726, 841, 110.549415798, 110.549415798
611, 11_155, 11_155, 0.0, 12127.9726, 3969, 131.670092782, 131.670092782
612, 0_47, 0_47, 0.0, 12127.9726, 4761, 149.842762032, 149.842762032
613, 10_34, 10_34, 0.0, 12127.9726, 81, 22.3018683821, 22.3018683821
614, 10_36, 10_36, 0.0, 12127.9726, 49, 172.131461389, 172.131461389
615, 0_40, 0_40, 0.0, 12127.9726, 29929, 52.6410486218, 52.6410486218
616, 0_41, 0_41, 0.0, 12127.9726, 21025, 63.6399245757, 63.6399245757
617, 0_42, 0_42, 0.0, 12127.9726, 14161, 75.8638253715, 75.8638253715
618, 0_43, 0_43, 0.0, 12127.9726, 9025, 88.8083329424, 88.8083329424
619, 0_44, 0_44, 0.0, 12127.9726, 5329, 102.2, 102.2
620, 0_45, 0_45, 0.0, 12127.9726, 2809, 115.883907425, 115.883907425
621, 0_46, 0_46, 0.0, 12127.9726, 1225, 129.767638493, 129.767638493
622, 0_48, 0_48, 0.0, 12127.9726, 3721, 164.101228921, 164.101228921
623, 161_166, 161_166, 0.0, 12127.9726, 1600, 73.48505517, 73.48505517
624, 0_49, 0_49, 0.0, 12127.9726, 2704, 178.414947057, 178.414947057
625, 5_250, 5_250, 0.0, 12127.9726, 400, 219.162162184, 219.162162184
626, 163_187, 163_187, 0.0, 12127.9726, 576, 51.2735149305, 51.2735149305
627, 3_65, 3_65, 0.0, 12127.9726, 4761, 102.2, 102.2
628, 3_76, 3_76, 0.0, 12127.9726, 4096, 105.619000816, 105.619000816
629, 81_134, 81_134, 0.0, 12127.9726, 81, 256.367574653, 256.367574653
630, 35_65, 35_65, 0.0, 12127.9726, 225, 208.700007986, 208.700007986
631, 156_261, 156_261, 0.0, 12127.9726, 225, 190.547246984, 190.547246984
632, 7_261, 7_261, 0.0, 12127.9726, 100, 187.729734814, 187.729734814
633, 8_226, 8_226, 0.0, 12127.9726, 144, 160.156964673, 160.156964673
634, 97_135, 97_135, 0.0, 12127.9726, 1, 266.158173523, 266.158173523
635, 116_260, 116_260, 0.0, 12127.9726, 36, 198.22334205, 198.22334205
636, 3_127, 3_127, 0.0, 12127.9726, 2704, 117.103771644, 117.103771644
637, 35_155, 35_155, 0.0, 12127.9726, 81, 258.025140894, 258.025140894
638, 8_50, 8_50, 0.0, 12127.9726, 324, 154.511876566, 154.511876566
639, 162_187, 162_187, 0.0, 12127.9726, 900, 65.8350463912, 65.8350463912
640, 99_155, 99_155, 0.0, 12127.9726, 729, 51.2735149305, 51.2735149305
641, 98_134, 98_134, 0.0, 12127.9726, 36, 262.935150433, 262.935150433
642, 1_116, 1_116, 0.0, 12127.9726, 1089, 124.742454682, 124.742454682
643, 6_292, 6_292, 0.0, 12127.9726, 36, 218.67531487, 218.67531487
644, 6_295, 6_295, 0.0, 12127.9726, 81, 250.479726392, 250.479726392
645, 3_306, 3_306, 0.0, 12127.9726, 9, 248.771890159, 248.771890159
646, 3_308, 3_308, 0.0, 12127.9726, 64, 248.343096005, 248.343096005
647, 2_50, 2_50, 0.0, 12127.9726, 13456, 77.2559382831, 77.2559382831
648, 23_159, 23_159, 0.0, 12127.9726, 5184, 105.619000816, 105.619000816
649, 23_158, 23_158, 0.0, 12127.9726, 5184, 105.619000816, 105.619000816
650, 23_157, 23_157, 0.0, 12127.9726, 4900, 107.618276019, 107.618276019
651, 23_156, 23_156, 0.0, 12127.9726, 4356, 111.509341911, 111.509341911
652, 23_155, 23_155, 0.0, 12127.9726, 3600, 117.103771644, 117.103771644
653, 23_154, 23_154, 0.0, 12127.9726, 225, 248.343096005, 248.343096005
654, 1_277, 1_277, 0.0, 12127.9726, 100, 233.752033859, 233.752033859
655, 8_319, 8_319, 0.0, 12127.9726, 1, 240.05052246, 240.05052246
656, 11_156, 11_156, 0.0, 12127.9726, 4900, 125.876500322, 125.876500322
657, 11_154, 11_154, 0.0, 12127.9726, 289, 246.187922802, 246.187922802
658, 22_291, 22_291, 0.0, 12127.9726, 36, 212.746265145, 212.746265145
659, 9_261, 9_261, 0.0, 12127.9726, 36, 185.444906464, 185.444906464
660, 151_155, 151_155, 0.0, 12127.9726, 196, 241.819960577, 241.819960577
661, 34_291, 34_291, 0.0, 12127.9726, 36, 199.295793567, 199.295793567
662, 98_305, 98_305, 0.0, 12127.9726, 9, 237.820212205, 237.820212205
663, 10_109, 10_109, 0.0, 12127.9726, 1156, 89.2074735285, 89.2074735285
664, 127_159, 127_159, 0.0, 12127.9726, 4356, 121.569294369, 121.569294369
665, 127_158, 127_158, 0.0, 12127.9726, 4761, 135.65696935, 135.65696935
666, 127_157, 127_157, 0.0, 12127.9726, 4761, 149.842762032, 149.842762032
667, 127_156, 127_156, 0.0, 12127.9726, 3721, 164.101228921, 164.101228921
668, 127_155, 127_155, 0.0, 12127.9726, 2704, 178.414947057, 178.414947057
669, 135_225, 135_225, 0.0, 12127.9726, 256, 176.6137405, 176.6137405
670, 10_116, 10_116, 0.0, 12127.9726, 4, 228.059290536, 228.059290536
