,sep,sep2,dT,peak,mult
160, 0_14, 0_14, 0.0, 12127.9726, 36, 102.547029861, 102.547029861
161, 14_82, 14_82, 0.0, 12127.9726, 841, 81.2893596973, 81.2893596973
162, 14_81, 14_81, 0.0, 12127.9726, 961, 77.2559382831, 77.2559382831
163, 0_80, 0_80, 0.0, 12127.9726, 25, 137.993816287, 137.993816287
164, 0_81, 0_81, 0.0, 12127.9726, 4, 144.04017958, 144.04017958
165, 0_82, 0_82, 0.0, 12127.9726, 1, 156.113078675, 156.113078675
166, 25_42, 25_42, 0.0, 12127.9726, 121, 94.9935436403, 94.9935436403
167, 0_104, 0_104, 0.0, 12127.9726, 324, 132.477067198, 132.477067198
168, 0_107, 0_107, 0.0, 12127.9726, 324, 132.477067198, 132.477067198
169, 0_106, 0_106, 0.0, 12127.9726, 441, 130.858142022, 130.858142022
170, 5_22, 5_22, 0.0, 12127.9726, 25, 30.3923235922, 30.3923235922
171, 5_24, 5_24, 0.0, 12127.9726, 36, 97.2115905298, 97.2115905298
172, 66_70, 66_70, 0.0, 12127.9726, 9, 139.275123407, 139.275123407
173, 24_31, 24_31, 0.0, 12127.9726, 196, 102.547029861, 102.547029861
174, 0_83, 0_83, 0.0, 12127.9726, 324, 111.509341911, 111.509341911
175, 24_33, 24_33, 0.0, 12127.9726, 121, 131.670092782, 131.670092782
176, 24_32, 24_32, 0.0, 12127.9726, 169, 117.103771644, 117.103771644
177, 4_24, 4_24, 0.0, 12127.9726, 81, 84.2931393017, 84.2931393017
178, 0_89, 0_89, 0.0, 12127.9726, 225, 117.103771644, 117.103771644
179, 0_88, 0_88, 0.0, 12127.9726, 324, 111.509341911, 111.509341911
180, 4_22, 4_22, 0.0, 12127.9726, 49, 42.1465696508, 42.1465696508
181, 0_17, 0_17, 0.0, 12127.9726, 7056, 29.2, 29.2
182, 0_18, 0_18, 0.0, 12127.9726, 4900, 38.6279691415, 38.6279691415
183, 0_19, 0_19, 0.0, 12127.9726, 3249, 50.575883581, 50.575883581
184, 7_26, 7_26, 0.0, 12127.9726, 121, 36.742527585, 36.742527585
185, 2_14, 2_14, 0.0, 12127.9726, 36, 73.48505517, 73.48505517
186, 27_104, 27_104, 0.0, 12127.9726, 144, 102.2, 102.2
187, 4_104, 4_104, 0.0, 12127.9726, 36, 153.357925564, 153.357925564
188, 7_23, 7_23, 0.0, 12127.9726, 9, 117.103771644, 117.103771644
189, 7_24, 7_24, 0.0, 12127.9726, 196, 30.3923235922, 30.3923235922
190, 7_25, 7_25, 0.0, 12127.9726, 169, 30.3923235922, 30.3923235922
191, 7_27, 7_27, 0.0, 12127.9726, 121, 46.9324337035, 46.9324337035
192, 11_24, 11_24, 0.0, 12127.9726, 36, 72.0200897898, 72.0200897898
193, 7_28, 7_28, 0.0, 12127.9726, 121, 59.0051975112, 59.0051975112
194, 7_29, 7_29, 0.0, 12127.9726, 100, 72.0200897898, 72.0200897898
195, 6_22, 6_22, 0.0, 12127.9726, 4, 22.3018683821, 22.3018683821
196, 70_80, 70_80, 0.0, 12127.9726, 4, 146.0, 146.0
197, 6_24, 6_24, 0.0, 12127.9726, 9, 110.549415798, 110.549415798
198, 1_42, 1_42, 0.0, 12127.9726, 81, 92.7224532319, 92.7224532319
199, 33_70, 33_70, 0.0, 12127.9726, 16, 171.096386091, 171.096386091
200, 27_57, 27_57, 0.0, 12127.9726, 1089, 75.8638253715, 75.8638253715
201, 26_70, 26_70, 0.0, 12127.9726, 900, 77.2559382831, 77.2559382831
202, 27_94, 27_94, 0.0, 12127.9726, 256, 95.7386024548, 95.7386024548
203, 14_89, 14_89, 0.0, 12127.9726, 144, 109.581081092, 109.581081092
204, 14_88, 14_88, 0.0, 12127.9726, 144, 117.103771644, 117.103771644
205, 0_36, 0_36, 0.0, 12127.9726, 400, 55.2747078991, 55.2747078991
206, 9_14, 9_14, 0.0, 12127.9726, 9, 80.4105299904, 80.4105299904
207, 0_34, 0_34, 0.0, 12127.9726, 441, 59.0051975112, 59.0051975112
208, 0_35, 0_35, 0.0, 12127.9726, 441, 55.2747078991, 55.2747078991
209, 14_61, 14_61, 0.0, 12127.9726, 289, 107.618276019, 107.618276019
210, 14_62, 14_62, 0.0, 12127.9726, 289, 97.2115905298, 97.2115905298
211, 22_30, 22_30, 0.0, 12127.9726, 121, 30.3923235922, 30.3923235922
212, 0_33, 0_33, 0.0, 12127.9726, 36, 121.569294369, 121.569294369
213, 3_34, 3_34, 0.0, 12127.9726, 144, 85.5481930454, 85.5481930454
214, 0_30, 0_30, 0.0, 12127.9726, 64, 84.2931393017, 84.2931393017
215, 3_31, 3_31, 0.0, 12127.9726, 64, 55.2747078991, 55.2747078991
216, 1_113, 1_113, 0.0, 12127.9726, 121, 146.243130893, 146.243130893
217, 0_105, 0_105, 0.0, 12127.9726, 400, 130.858142022, 130.858142022
218, 14_39, 14_39, 0.0, 12127.9726, 289, 68.9969081433, 68.9969081433
219, 14_38, 14_38, 0.0, 12127.9726, 289, 80.4105299904, 80.4105299904
220, 24_105, 24_105, 0.0, 12127.9726, 484, 88.8083329424, 88.8083329424
221, 0_52, 0_52, 0.0, 12127.9726, 81, 99.3801455691, 99.3801455691
222, 0_53, 0_53, 0.0, 12127.9726, 36, 110.549415798, 110.549415798
223, 10_24, 10_24, 0.0, 12127.9726, 64, 59.0051975112, 59.0051975112
224, 24_108, 24_108, 0.0, 12127.9726, 225, 102.2, 102.2
225, 24_109, 24_109, 0.0, 12127.9726, 144, 110.227582755, 110.227582755
226, 24_104, 24_104, 0.0, 12127.9726, 441, 88.8083329424, 88.8083329424
227, 24_106, 24_106, 0.0, 12127.9726, 441, 91.1769707766, 91.1769707766
228, 0_50, 0_50, 0.0, 12127.9726, 225, 80.4105299904, 80.4105299904
229, 24_107, 24_107, 0.0, 12127.9726, 324, 95.7386024548, 95.7386024548
